timestamp,date,lqi,nbFrames,temperature_int,temperature,NO2,O3,pressure,humidity,battery,lux,dB,run_time,mslPressure,PM2_5,PM10,PM1_0
1701428400,2023-12-01T11:00:00+0000,2,3,-0.55,0.28333333333333,19.128951655395,20.620772029907,1006.75,150.75,3887.5,0,63,529200,1006.75,24.333333333333,25.333333333333,19.666666666667
1701432000,2023-12-01T12:00:00+0000,2,3,0.61666666666667,1.5333333333333,20.91409976736,21.289046646875,1006.7,145.4,3895,0,63,532800,1006.7,24,24.666666666667,19.333333333333
1701435600,2023-12-01T13:00:00+0000,2,3,1.8333333333333,2.6833333333333,21.69429902009,23.379265407172,1006.5,140.55,3895,2.5,62,536400,1006.5,22.666666666667,23.333333333333,18
1701439200,2023-12-01T14:00:00+0000,2,3,2.58,3.46,22.15194053679,24.457004341572,1006.25,137.5,3910,0,61.5,540000,1006.25,21.666666666667,22,17.666666666667
1701442800,2023-12-01T15:00:00+0000,2,3,2.8333333333333,3.5166666666667,19.793261849288,28.419251090197,1006.3,136.15,3910,0,62.5,543600,1006.3,24.333333333333,26,19
1701446400,2023-12-01T16:00:00+0000,1.8,3,2.8333333333333,3.55,20.452276528889,27.689428473724,1006.4,134.45,3910,0,62,547200,1006.4,22.333333333333,23,18
1701450000,2023-12-01T17:00:00+0000,2,3,1.9833333333333,2.45,17.054752885746,30.299938668945,1006.6,141.4,3910,0,62,550800,1006.6,30,34,22.333333333333
1701453600,2023-12-01T18:00:00+0000,2,3,1.55,2.25,19.417759054984,25.157441100061,1006.95,146.95,3910,0,63,554400,1006.95,33.666666666667,37.333333333333,25
1701457200,2023-12-01T19:00:00+0000,2,3,1.98,2.7,21.010153582596,23.788057426901,1007.35,139.35,3910,0,62,558000,1007.35,31,34.5,23
1701460800,2023-12-01T20:00:00+0000,2,3,1.95,2.55,19.442941883929,25.846042752579,1007.35,141.45,3910,0,62,561600,1007.35,37,42.666666666667,27.333333333333
1701464400,2023-12-01T21:00:00+0000,2,3,1.6,2.1,17.916917961594,26.837728269972,1007.2,146.8,3910,0,62,565200,1007.2,50.333333333333,54,35
1701468000,2023-12-01T22:00:00+0000,2,3,0.73333333333333,1.3166666666667,16.300729621147,27.095443356577,1007.4,150.55,3910,0,61,568800,1007.4,35.666666666667,41.333333333333,27
1701471600,2023-12-01T23:00:00+0000,2,3,0.58333333333333,1.2666666666667,17.240658692786,25.427593514717,1007.6,150.65,3910,0,57.5,572400,1007.6,29,31.666666666667,22.333333333333
1701475200,2023-12-02T00:00:00+0000,1.75,3,0.22,0.88,16.371070049668,25.72047337061,1007.75,150.55,3910,0,60,576000,1007.75,22.333333333333,22.666666666667,18
1701478800,2023-12-02T01:00:00+0000,2,3,0.6,1.4,18.669573116459,23.827797623299,1007.65,143.9,3895,0,59,579600,1007.65,11.666666666667,11.666666666667,10.666666666667
1701482400,2023-12-02T02:00:00+0000,2,3,0.85,1.6166666666667,18.081759336401,25.342535436907,1007.6,141.55,3895,0,55.5,583200,1007.6,5,5,5
1701486000,2023-12-02T03:00:00+0000,2,3,0.85,1.5166666666667,16.789829568472,27.351681081547,1007.55,139.8,3895,0,54,586800,1007.55,0,0,0
1701489600,2023-12-02T04:00:00+0000,2,3,0.31666666666667,0.96666666666667,15.185927055056,28.224669895949,1007.5,141.7,3895,0,53,,1007.5,7.5,7.5,6.5
1701493200,2023-12-02T05:00:00+0000,2,2.6,-0.34,0.26,15.072593871614,26.957970644529,1007.3,144.6,3895,0,53,590400,1007.3,3,3,3
1701496800,2023-12-02T06:00:00+0000,2,3,-0.9,-0.28333333333333,20.538377102825,20.510460294565,1007.45,148.35,3895,0,51,594000,1007.45,2,2,2
1701500400,2023-12-02T07:00:00+0000,2,3,-1.25,-0.45,22.510981171673,16.994070872334,1007.45,150.75,3895,0,55.5,597600,1007.45,2,2,2
1701504000,2023-12-02T08:00:00+0000,2,3,-0.7,0.1,24.229225054111,16.232977189113,1007.2,142.65,3895,0,59.5,601200,1007.2,12.333333333333,13.333333333333,10.333333333333
1701507600,2023-12-02T09:00:00+0000,1.8,3,-1.15,-0.66666666666667,22.204723940819,18.070473834346,1007.4,145.1,3895,0,60.5,604800,1007.4,3,3,3
1701511200,2023-12-02T10:00:00+0000,2.25,3,-0.46,0.18,28.374944318735,10.871033511273,1007.55,152.1,3895,0,60.5,608400,1007.55,13,13,12
1701514800,2023-12-02T11:00:00+0000,2,3,1.0333333333333,2.0333333333333,28.748958420421,13.519807076844,1007.55,147.15,3895,0,61,612000,1007.55,7.6666666666667,8,5.6666666666667
1701518400,2023-12-02T12:00:00+0000,1.8,3,3,4.0333333333333,30.149648778199,15.628079691047,1007.25,142.75,3895,0,61,615600,1007.25,1,1,1
1701522000,2023-12-02T13:00:00+0000,2.2,3,4.5666666666667,5.45,28.787636878838,20.561269632496,1006.9,132.85,3902.5,2.5,61.5,619200,1006.9,0,0,0
1701525600,2023-12-02T14:00:00+0000,2.2,2.6,4.4833333333333,5.2,24.780546546181,25.460185745172,1006.65,135.3,3910,0,62.5,622800,1006.65,0,0,0
1701529200,2023-12-02T15:00:00+0000,2,3,4.96,5.74,27.16013057483,24.031044234937,1006.3,131,3910,0,63,626400,1006.3,3,3,3
1701532800,2023-12-02T16:00:00+0000,2.2,3,4.6166666666667,5.0833333333333,22.914654465817,28.836357434699,1006.15,135.35,3910,0,62,630000,1006.15,11,11,9.6666666666667
1701536400,2023-12-02T17:00:00+0000,2.4,3,3.7166666666667,4.2,23.222902911425,25.495874436282,1006.25,145.15,3910,0,62,633600,1006.25,40,40,29.333333333333
1701540000,2023-12-02T18:00:00+0000,2,3,3.8666666666667,4.4666666666667,27.243940901213,20.405348643322,1006.1,147.5,3910,0,64,637200,1006.1,64,67.333333333333,45
1701543600,2023-12-02T19:00:00+0000,2,3,3.85,4.4833333333333,25.883624603584,21.63355765188,1006.1,150.5,3910,0,62,640800,1006.1,81.666666666667,86,53
1701547200,2023-12-02T20:00:00+0000,2,3,3.42,3.92,22.58615604447,24.701106829806,1005.8,150.75,3910,0,62,644400,1005.8,72,74.333333333333,49.666666666667
1701550800,2023-12-02T21:00:00+0000,2,3,3.2166666666667,3.8833333333333,24.892758875058,21.224794305956,1005.8,157.3,3910,0,60.5,648000,1005.8,55.333333333333,56,39.333333333333
1701554400,2023-12-02T22:00:00+0000,2,3,3.1666666666667,3.65,22.220603044029,25.103178348587,1005.75,154.95,3910,0,59.5,651600,1005.75,63,65.333333333333,45.333333333333
1701558000,2023-12-02T23:00:00+0000,2,3,2.1166666666667,2.65,20.77112038611,25.015645703291,1005.35,159,3910,0,59,655200,1005.35,51.666666666667,53,36.666666666667
1701561600,2023-12-03T00:00:00+0000,2,3,1.5,2.0333333333333,20.101297384991,24.840217134183,1005.6,161.25,3910,0,60.5,658800,1005.6,35,38.5,27
1701565200,2023-12-03T01:00:00+0000,2.2,3,0.82,1.4,19.811223485595,23.873716024203,1005.4,163.65,3910,0,59.5,662400,1005.4,32.666666666667,35.666666666667,24.333333333333
1701568800,2023-12-03T02:00:00+0000,2,3,0.8,1.5,20.135757569555,22.415624344109,1005.05,166.75,3910,0,56.5,666000,1005.05,23,24,17
1701572400,2023-12-03T03:00:00+0000,2,3,1,1.6666666666667,18.045165141309,24.93718361208,1005.2,167.85,3910,0,56,669600,1005.2,20.666666666667,21,13
1701576000,2023-12-03T04:00:00+0000,2,3,0.75,1.3833333333333,17.848517875645,25.782757308202,1004.85,168.25,3910,0,54.5,673200,1004.85,19.333333333333,19.333333333333,12.666666666667
1701579600,2023-12-03T05:00:00+0000,2,3,0.48333333333333,1.1,17.415509432742,25.019275412985,1004.5,168.45,3895,0,52,676800,1004.5,20,20,11.333333333333
1701583200,2023-12-03T06:00:00+0000,2,3,0.28,0.92,19.040154809043,23.76067026193,1004.35,168.65,3895,0,48,680400,1004.35,20,20.333333333333,11.666666666667
1701586800,2023-12-03T07:00:00+0000,2,3,0.26666666666667,0.95,17.237298881748,25.45736251239,1004.15,169.05,3895,0,55,684000,1004.15,22.333333333333,24,13
1701590400,2023-12-03T08:00:00+0000,2,3,0.28333333333334,0.91666666666667,17.83832529371,24.794114044721,1004,169.3,3895,0,57,687600,1004,19.333333333333,20.333333333333,12.666666666667
1701594000,2023-12-03T09:00:00+0000,2,3,0.3,1.0166666666667,18.104587529425,24.521799093732,1004.1,169.4,3895,0,57,,1004.1,24,25,15.666666666667
1701597600,2023-12-03T10:00:00+0000,2,3,0.7,1.3666666666667,18.327276786877,24.989720617111,1004.05,169.95,3895,0,59,691200,1004.05,25.5,27,17
1701601200,2023-12-03T11:00:00+0000,2,3,1.18,1.88,18.588829926731,25.397722215608,1004,170.5,3895,0,59,694800,1004,25.666666666667,28.333333333333,18.333333333333
1701604800,2023-12-03T12:00:00+0000,2,3,1.5833333333333,2.2666666666667,14.248430380556,29.837839127304,1003.8,170.95,3902.5,0,60,698400,1003.8,26,27,18.666666666667
1701608400,2023-12-03T13:00:00+0000,2.2,3,2.3166666666667,3.2,17.226056354999,27.120362244459,1003.2,170.85,3910,0,63,702000,1003.2,24.333333333333,24.333333333333,17.666666666667
1701612000,2023-12-03T14:00:00+0000,1.8,3,3.3666666666667,4.1833333333333,15.54315575864,31.169479346018,1002.8,167.55,3917.5,0,60.5,705600,1002.8,24.333333333333,25,19.333333333333
1701615600,2023-12-03T15:00:00+0000,2,3,4.3333333333333,5.2166666666667,17.113511007582,30.855080961084,1002.1,167.9,3925,0,61.5,709200,1002.1,25.333333333333,25.333333333333,20
1701619200,2023-12-03T16:00:00+0000,2,3,4.7,5.36,17.677467033305,32.322864862707,1001.45,160.55,3925,0,63.5,712800,1001.45,3,3,3
1701622800,2023-12-03T17:00:00+0000,2,3,4.4,5.0333333333333,19.614074129944,30.300041983589,1001.4,164.35,3925,0,62,716400,1001.4,21.666666666667,21.666666666667,19
1701626400,2023-12-03T18:00:00+0000,2,3,4.55,5.2333333333333,21.062881413517,28.161761108852,1000.85,165.2,3925,0,61,720000,1000.85,26,26,20
1701630000,2023-12-03T19:00:00+0000,2.2,3,5.3833333333333,6.1666666666667,24.072065333695,26.977712202269,1000.55,142.35,3925,0,62,723600,1000.55,5,5,5
1701633600,2023-12-03T20:00:00+0000,2,3,5.7166666666667,6.3666666666667,23.445316473671,28.114597819603,1000.25,128.9,3925,0,61.5,727200,1000.25,4.5,4.5,4.5
1701637200,2023-12-03T21:00:00+0000,2,3,5.6,6.24,22.782092682893,29.349896058254,999.8,120.9,3925,0,62.5,730800,999.8,3.3333333333333,3.3333333333333,3
1701640800,2023-12-03T22:00:00+0000,2.2,3,5.3333333333333,5.9333333333333,22.955536357571,27.774431258912,999.4,125.05,3925,0,59,734400,999.4,1,1,1
1701644400,2023-12-03T23:00:00+0000,2.6,3,4.5333333333333,5.0333333333333,20.615052166957,28.190088915218,999,129.8,3925,0,61,738000,999,4.6666666666667,4.6666666666667,4.6666666666667
1701648000,2023-12-04T00:00:00+0000,2.4,3,4.2833333333333,4.9666666666667,23.855429219655,23.613420535606,998.75,127.75,3925,0,58,741600,998.75,1.3333333333333,1.3333333333333,1.3333333333333
1701651600,2023-12-04T01:00:00+0000,2.4,3,4.3833333333333,5.0666666666667,24.471405981552,23.118211230722,998.25,125.7,3910,0,55.5,745200,998.25,0,0,0
1701655200,2023-12-04T02:00:00+0000,2.5,3,4.54,5.26,24.394884649429,23.356992669213,997.5,127.4,3910,0,54.5,748800,997.5,0,0,0
1701658800,2023-12-04T03:00:00+0000,2,3,4.6333333333333,5.3,23.784315018882,24.210515300955,997.2,129.5,3910,0,48,752400,997.2,0,0,0
1701662400,2023-12-04T04:00:00+0000,2.4,3,4.3166666666667,4.95,23.185072244226,24.399243124854,997,136.65,3910,0,53.5,756000,997,0,0,0
1701666000,2023-12-04T05:00:00+0000,2,3,3.9,4.5,22.860566783881,24.576761813615,996.65,133.7,3910,0,54,759600,996.65,0,0,0
1701669600,2023-12-04T06:00:00+0000,2.4,3,3.12,3.76,21.867118265938,25.016308355383,996.9,134.25,3910,0,59.5,763200,996.9,1,1,1
1701673200,2023-12-04T07:00:00+0000,2.6,3,2.9,3.5666666666667,23.555020556562,22.839680205774,997.15,137,3910,0,63.5,766800,997.15,3.6666666666667,3.6666666666667,3.6666666666667
1701676800,2023-12-04T08:00:00+0000,2.2,3,2.7333333333333,3.3666666666667,23.91952844169,22.182380073052,997.35,140.85,3910,0,65.5,770400,997.35,7,7,7
1701680400,2023-12-04T09:00:00+0000,2.2,3,2.3666666666667,3.1,24.313881282378,20.861904674603,997.75,145.15,3910,0,63.5,774000,997.75,5.3333333333333,5.3333333333333,5.3333333333333
1701684000,2023-12-04T10:00:00+0000,2.6,3,2.3166666666667,2.9666666666667,24.567610742504,20.493558469931,998,145.2,3910,0,63.5,777600,998,4.3333333333333,4.3333333333333,4.3333333333333
1701687600,2023-12-04T11:00:00+0000,2.2,3,2.45,3.2333333333333,26.049135627295,19.071204207428,998.5,141.8,3910,0,64,781200,998.5,6.6666666666667,6.6666666666667,6.6666666666667
1701691200,2023-12-04T12:00:00+0000,2.25,3,3.04,3.84,26.694633923859,19.834339606559,998.65,135.5,3910,0,63,784800,998.65,7.6666666666667,7.6666666666667,7.6666666666667
1701694800,2023-12-04T13:00:00+0000,2.2,3,3.6833333333333,4.4166666666667,26.452876954825,21.599926984258,998.8,136.35,3925,0,63,788400,998.8,5.6666666666667,5.6666666666667,5.6666666666667
1701698400,2023-12-04T14:00:00+0000,2.4,3,4.4166666666667,5.15,24.942285800515,25.298500851489,998.9,134.25,3925,0,63.5,792000,998.9,5.6666666666667,5.6666666666667,5.6666666666667
1701702000,2023-12-04T15:00:00+0000,2,3,4.6166666666667,5.3666666666667,24.220633933393,26.508596267995,998.9,138.1,3925,0,63,,998.9,6,6,6
1701705600,2023-12-04T16:00:00+0000,2.4,3,5.08,5.84,23.498161701206,28.303109242114,999.3,133,3925,0,64.5,795600,999.3,1,1,1
1701709200,2023-12-04T17:00:00+0000,2.2,3,5.2166666666667,5.8833333333333,22.01056048997,30.025124532231,999.85,133.65,3925,0,62.5,799200,999.85,0.66666666666667,0.66666666666667,0.66666666666667
1701712800,2023-12-04T18:00:00+0000,2,3,5.0833333333333,5.7166666666667,21.062930069536,30.55386547602,1000.55,137.5,3925,0,63,802800,1000.55,2.6666666666667,2.6666666666667,2.6666666666667
1701716400,2023-12-04T19:00:00+0000,2.2,3,4.8833333333333,5.55,21.303324954701,29.596205881338,1001.2,140.9,3925,0,63.5,806400,1001.2,4.3333333333333,4.3333333333333,4.3333333333333
1701720000,2023-12-04T20:00:00+0000,2,3,5.0166666666667,5.6833333333333,21.724580551121,29.422973305744,1001.8,142.3,3925,0,63,810000,1001.8,4.3333333333333,4.3333333333333,4.3333333333333
1701723600,2023-12-04T21:00:00+0000,2,3,5.04,5.76,21.165522545626,30.031655478407,1002.4,143,3925,0,62.5,813600,1002.4,7,7,7
1701727200,2023-12-04T22:00:00+0000,2.6,3,5.0333333333333,5.7166666666667,21.474571976865,29.754820026256,1002.9,137.9,3925,0,63,817200,1002.9,3,3,3
1701730800,2023-12-04T23:00:00+0000,2.2,3,5.1333333333333,5.8,21.786753854009,29.916680302978,1003.65,131.55,3925,0,60.5,820800,1003.65,2,2,2
1701734400,2023-12-05T00:00:00+0000,2.2,3,5.05,5.7333333333333,20.968895630945,30.983833142036,1004.15,128.35,3925,0,58.5,824400,1004.15,1.6666666666667,1.6666666666667,1.6666666666667
1701738000,2023-12-05T01:00:00+0000,2.6,3,4.8,5.5166666666667,20.643379178843,30.609365053339,1004.8,127.25,3925,0,58.5,828000,1004.8,0.33333333333333,0.33333333333333,0.33333333333333
1701741600,2023-12-05T02:00:00+0000,2.25,3,4.6,5.24,20.573964881874,29.992690274835,1005.35,130.95,3925,0,56,831600,1005.35,0,0,0
1701745200,2023-12-05T03:00:00+0000,2.2,3,4.4833333333333,5.2,21.01711141004,29.042425335693,1005.8,133.45,3925,0,55,835200,1005.8,0,0,0
1701748800,2023-12-05T04:00:00+0000,2.2,3,4.3666666666667,5.05,20.985016668525,28.810411736732,1006.3,134.8,3925,0,50,838800,1006.3,0,0,0
1701752400,2023-12-05T05:00:00+0000,2.4,3,4.15,4.9,21.55813617172,27.62504333822,1006.5,139,3925,0,52,842400,1006.5,0,0,0
1701756000,2023-12-05T06:00:00+0000,2,3,4.0666666666667,4.7166666666667,18.894334354561,30.61976006734,1006.85,141.55,3910,0,56,846000,1006.85,0,0,0
1701759600,2023-12-05T07:00:00+0000,2.25,3,4.02,4.7,19.996483275749,29.253100717578,1007.6,146.8,3910,0,62,849600,1007.6,0,0,0
1701763200,2023-12-05T08:00:00+0000,2.2,3,4.05,4.7833333333333,20.686276088976,28.571727618096,1008.15,148.6,3910,0,64,853200,1008.15,0,0,0
1701766800,2023-12-05T09:00:00+0000,2,3,4.3333333333333,5.0166666666667,20.504490872874,29.474549811698,1008.6,146.5,3910,0,63.5,856800,1008.6,0,0,0
1701770400,2023-12-05T10:00:00+0000,2,3,4.5,5.15,20.060331737619,30.501999234254,1009.05,143.15,3910,0,64,860400,1009.05,0,0,0
1701774000,2023-12-05T11:00:00+0000,2.2,3,4.4333333333333,5.1,18.987662716309,31.363639224184,1009.5,153.7,3910,0,62,0,1009.5,1.5,1.5,1.5
1701777600,2023-12-05T12:00:00+0000,2.2,3,4.8,5.46,18.178261262615,32.967265963928,1010.05,157.3,3910,0,62.5,3600,1010.05,0,0,0
1701781200,2023-12-05T13:00:00+0000,2,3,5.1666666666667,5.8833333333333,18.153992636911,33.795745646878,1010.15,160.85,3925,0,61,7200,1010.15,0.33333333333333,0.33333333333333,0.33333333333333
1701784800,2023-12-05T14:00:00+0000,2,3,5.4833333333333,6.2166666666667,16.601914304021,36.272062365103,1010.2,158.75,3925,0,62,10800,1010.2,10.333333333333,10.333333333333,9.3333333333333
1701788400,2023-12-05T15:00:00+0000,2.2,3,6,6.7166666666667,16.218542591957,38.141122502399,1010.05,154.05,3925,0,62,14400,1010.05,12.666666666667,13,9.3333333333333
1701792000,2023-12-05T16:00:00+0000,2,3,5.95,6.5833333333333,15.169767671892,39.170558117758,1010.35,156.8,3940,0,62.5,18000,1010.35,19,19.333333333333,16.666666666667
1701795600,2023-12-05T17:00:00+0000,2,3,5.58,6.16,14.129155222814,39.460230160889,1010.5,157.7,3940,0,61,21600,1010.5,21,21.333333333333,16.333333333333
1701799200,2023-12-05T18:00:00+0000,2,3,4.55,4.9,12.946492234527,38.281358743427,1010.6,160.8,3925,0,61.5,25200,1010.6,28.333333333333,29.333333333333,22
1701802800,2023-12-05T19:00:00+0000,2,3,4,4.5333333333333,17.017509463173,32.34199724281,1010.7,165.9,3925,0,63,28800,1010.7,54.333333333333,54.333333333333,37.333333333333
1701806400,2023-12-05T20:00:00+0000,2,3,4.45,5.0666666666667,17.420538752023,32.749071905167,1010.8,167.6,3925,0,63,,1010.8,86,86.5,58
1701810000,2023-12-05T21:00:00+0000,2,3,4.5,5.1,16.143314434981,34.245350950856,1010.75,168,3925,0,61.5,32400,1010.75,78,82,53
1701813600,2023-12-05T22:00:00+0000,2,3,4.08,4.62,14.282203570892,35.291029051923,1010.55,167.65,3925,0,60,36000,1010.55,82.666666666667,83.333333333333,56.666666666667
1701817200,2023-12-05T23:00:00+0000,2,3,3.6333333333333,4.05,14.86623382101,33.742898159398,1010.6,167.45,3925,0,60,39600,1010.6,54,54.333333333333,39.333333333333
1701820800,2023-12-06T00:00:00+0000,2,3,3.35,3.9166666666667,13.22353636414,34.484380593256,1010.75,168.45,3925,0,57,43200,1010.75,34,35.333333333333,25.666666666667
1701824400,2023-12-06T01:00:00+0000,2.2,3,3,3.45,12.419120932059,34.470336253989,1010.35,168.65,3925,0,55.5,46800,1010.35,40.333333333333,40.666666666667,29.666666666667
1701828000,2023-12-06T02:00:00+0000,2,3,3.4166666666667,4.0333333333333,13.137529185552,34.353041691001,1009.9,170.05,3925,0,50.5,50400,1009.9,8.3333333333333,8.3333333333333,7.6666666666667
1701831600,2023-12-06T03:00:00+0000,2,3,4.1,4.8,10.699957230616,38.722107102858,1009.35,171.3,3925,0,46,54000,1009.35,1.3333333333333,1.3333333333333,1.3333333333333
1701835200,2023-12-06T04:00:00+0000,2,3,4.7333333333333,5.3666666666667,14.160479452611,37.358258718242,1008.95,162.55,3925,0,46.5,57600,1008.95,0,0,0
1701838800,2023-12-06T05:00:00+0000,2,3,5.2166666666667,5.9333333333333,15.838796077573,37.053690397257,1008.35,161.05,3925,0,46.5,61200,1008.35,0,0,0
1701842400,2023-12-06T06:00:00+0000,2,3,6.0666666666667,6.8166666666667,17.306257879875,38.694677762591,1007.85,161.1,3925,0,54.5,64800,1007.85,0,0,0
1701846000,2023-12-06T07:00:00+0000,2,3,6.48,7.12,16.950944018454,39.902845650935,1007.2,161.5,3917.5,0,60,68400,1007.2,0,0,0
1701849600,2023-12-06T08:00:00+0000,2,3,6.7,7.3,16.617790273941,41.140736039329,1006.9,155.15,3910,0,61,72000,1006.9,0,0,0
1701853200,2023-12-06T09:00:00+0000,2,3,6.6833333333333,7.35,17.078166496006,40.407454035319,1007,154.15,3910,0,61,75600,1007,1,1,1
1701856800,2023-12-06T10:00:00+0000,2,3,7.2166666666667,7.9333333333333,16.888536935095,41.807972825582,1006.4,151.1,3910,0,63,79200,1006.4,0,0,0
1701860400,2023-12-06T11:00:00+0000,2,3,7.6666666666667,8.3666666666667,16.445238481144,43.355718268657,1006.1,147.1,3910,0,62,82800,1006.1,0.33333333333333,0.33333333333333,0.33333333333333
1701864000,2023-12-06T12:00:00+0000,2,3,8.02,8.74,15.680988588928,45.166239345102,1005.3,144.95,3925,0,61,86400,1005.3,0,0,0
1701867600,2023-12-06T13:00:00+0000,2,3,7.9166666666667,8.5666666666667,15.534212444307,45.077855196866,1004.9,149.55,3925,0,61.5,90000,1004.9,0,0,0
1701871200,2023-12-06T14:00:00+0000,2.3333333333333,3,10.25,11.275,17.142271437536,47.199599285647,,,,,,,,0,0,0
1701874800,2023-12-06T15:00:00+0000,3,3,14.566666666667,15.7,11.06035648897,66.045148562682,1006.1,134,3925,0,48.5,97200,1006.1,0,0,0
1701878400,2023-12-06T16:00:00+0000,2.8,3,16.666666666667,17.633333333333,7.1161353401845,75.943767114606,1005.35,118.9,3925,0,45.5,100800,1005.35,0,0,0
1701882000,2023-12-06T17:00:00+0000,3,3,17.9,18.66,3.946224474078,80.782095125402,1004.9,105.75,3925,0,44.5,104400,1004.9,0.33333333333333,0.66666666666667,0.33333333333333
1701885600,2023-12-06T18:00:00+0000,3,3,18.566666666667,19.2,5.4354900507694,77.262952634031,1004.1,96.9,3925,0,43,108000,1004.1,1,2.3333333333333,1
1701889200,2023-12-06T19:00:00+0000,3,3,18.816666666667,19.383333333333,9.0228020310065,73.756415351382,1003.5,88.65,3925,0,42.5,111600,1003.5,0.33333333333333,3,0.33333333333333
1701892800,2023-12-06T20:00:00+0000,2.8,3,18.65,19.183333333333,11.826279026237,70.897131207826,1002.8,79.5,3925,0,43.5,115200,1002.8,1,4.3333333333333,1
1701896400,2023-12-06T21:00:00+0000,3,3,18.3,18.75,13.593587602062,68.610612411136,,,,,,,,0,5,0
