timestamp,date,pressure,humidity,battery,lux,dB,mslPressure,lqi,nbFrames,temperature_int,temperature,NO2,O3,PM2_5,PM10,PM1_0,run_time
1699876800,2023-11-13T12:00:00+0000,983.85,111.85,3925,5,77.5,983.85,2,3,11.2,11.933333333333,12.708869749698,53.326305250069,0.66666666666667,0.66666666666667,0.33333333333333,93600
1699880400,2023-11-13T13:00:00+0000,985.55,99.15,3925,7.5,77.5,985.55,1.75,3,11.983333333333,12.766666666667,13.468649454284,52.198600687382,,,,97200
1699884000,2023-11-13T14:00:00+0000,987.3,87.4,3925,25,76,987.3,2,3,12.84,13.7,13.539646150656,54.410734523642,1.3333333333333,4.6666666666667,1.3333333333333,100800
1699887600,2023-11-13T15:00:00+0000,988.8,105.25,3925,2.5,73.5,988.8,2,3,12.033333333333,12.566666666667,11.897986590502,52.199048640783,1,2,1,104400
1699891200,2023-11-13T16:00:00+0000,989.95,112.35,3925,0,67,989.95,2.2,3,11.733333333333,12.4,11.799149408013,53.960804397298,0.66666666666667,0.66666666666667,0.33333333333333,108000
1699894800,2023-11-13T17:00:00+0000,990.55,118.45,3925,0,67.5,990.55,2,3,11.433333333333,12,11.436781115808,52.165554411429,1.3333333333333,1.3333333333333,1,111600
1699898400,2023-11-13T18:00:00+0000,991.35,126.15,3925,0,66,991.35,2,3,11,11.56,11.641053774023,51.507926654302,0.5,0.5,0.5,115200
1699902000,2023-11-13T19:00:00+0000,992.65,127.2,3925,0,63.5,992.65,2,3,10.983333333333,11.6,11.624584466134,51.414023766404,0.33333333333333,0.33333333333333,0.33333333333333,118800
1699905600,2023-11-13T20:00:00+0000,993.25,129.85,3917.5,0,61.5,993.25,2,3,10.75,11.35,11.556993337669,49.926350109505,0.33333333333333,0.33333333333333,0.33333333333333,122400
1699909200,2023-11-13T21:00:00+0000,993.5,132.4,3910,0,64,993.5,2,3,10.666666666667,11.266666666667,11.690332202143,50.129257516804,1.3333333333333,1.3333333333333,1.3333333333333,126000
1699912800,2023-11-13T22:00:00+0000,993.45,131.45,3910,0,59.5,993.45,2,3,10.433333333333,11.033333333333,11.494393069234,49.350832204434,4.6666666666667,4.6666666666667,3.6666666666667,129600
1699916400,2023-11-13T23:00:00+0000,993.75,130.8,3910,0,59.5,993.75,2,3,10.433333333333,11.066666666667,11.40401784717,50.144990530832,1,1,1,133200
1699920000,2023-11-14T00:00:00+0000,993.9,130.4,3910,0,54.5,993.9,2,3,10.28,10.9,11.341872955205,49.517685681629,0,0,0,136800
1699923600,2023-11-14T01:00:00+0000,994.1,127,3910,0,55.5,994.1,2,3,10.566666666667,11.233333333333,11.264494752958,50.293906449134,0,0,0,140400
1699927200,2023-11-14T02:00:00+0000,993.95,129.35,3910,0,53.5,993.95,2,3,10.466666666667,11.1,11.203955470266,49.808392625122,0,0,0,144000
1699930800,2023-11-14T03:00:00+0000,993.85,126.65,3910,0,49.5,993.85,2,3,10.366666666667,11,11.002916892768,49.22319814761,0,0,0,147600
1699934400,2023-11-14T04:00:00+0000,993.95,125.6,3910,0,49,993.95,2,3,10.38,11.02,11.063391236811,49.600455457079,0,0,0,151200
1699938000,2023-11-14T05:00:00+0000,993.85,128.4,3910,0,48,993.85,2,3,10.133333333333,10.716666666667,10.894315159333,48.122841067656,0,0,0,154800
1699941600,2023-11-14T06:00:00+0000,994.05,130.55,3910,0,54.5,994.05,2,3,9.85,10.433333333333,9.1996986943501,52.08593584728,0.33333333333333,0.33333333333333,0.33333333333333,158400
1699945200,2023-11-14T07:00:00+0000,994.35,130.1,3910,0,61.5,994.35,2,3,9.6166666666667,10.2,9.2866113404096,52.73746145646,0,0,0,162000
1699948800,2023-11-14T08:00:00+0000,994.55,127.1,3910,0,63.5,994.55,2,3,10.233333333333,10.95,8.8143792026849,56.494307368025,0,0,0,165600
1699952400,2023-11-14T09:00:00+0000,995.1,130.4,3910,2.5,63.5,995.1,1.75,3,10.06,10.64,9.1249757290892,53.029823650242,0,0,0,169200
1699956000,2023-11-14T10:00:00+0000,995.85,131.05,3910,2.5,63.5,995.85,2,3,10.033333333333,10.683333333333,9.0315034935368,54.546381456673,0,0,0,172800
1699959600,2023-11-14T11:00:00+0000,996.6,125.2,3910,2.5,63.5,996.6,2,3,10.65,11.383333333333,8.5212597183339,58.104099168858,0,0,0,176400
1699963200,2023-11-14T12:00:00+0000,997.2,118.8,3910,5,63,997.2,2,3,11.55,12.283333333333,8.1100019514336,59.23184231914,0.33333333333333,0.33333333333333,0.33333333333333,
1699966800,2023-11-14T13:00:00+0000,997.6,110.85,3902.5,10,65.5,997.6,2,3,12.183333333333,12.9,7.6699097912124,60.735120607117,0,0,0,180000
1699970400,2023-11-14T14:00:00+0000,998.45,94.4,3895,20,67.5,998.45,2,3,13.56,14.5,6.8746953491361,62.044095605446,0,1.6666666666667,0,183600
1699974000,2023-11-14T15:00:00+0000,999.45,97.55,3895,7.5,66.5,999.45,2,2.6,12.866666666667,13.4,7.713081661732,58.586752101712,0.66666666666667,2.6666666666667,0.66666666666667,187200
1699977600,2023-11-14T16:00:00+0000,1000.25,109.95,3895,0,65.5,1000.25,2,3,11.9,12.433333333333,8.1939109741466,56.299975497917,1.6666666666667,1.6666666666667,1.3333333333333,190800
1699981200,2023-11-14T17:00:00+0000,1001.3,121.35,3895,0,63.5,1001.3,2,3,11.1,11.666666666667,8.5719570982327,54.621231927006,0,0,0,194400
1699984800,2023-11-14T18:00:00+0000,1002.3,126.25,3895,0,64.5,1002.3,2,3,10.416666666667,10.983333333333,8.9448949229398,52.865240233729,0.33333333333333,0.33333333333333,0.33333333333333,198000
1699988400,2023-11-14T19:00:00+0000,1003.1,129.85,3895,0,65,1003.1,2,3,10.04,10.64,9.115875184785,53.134347525197,0,0,0,201600
1699992000,2023-11-14T20:00:00+0000,1004.15,131.95,3895,0,64.5,1004.15,2,3,9.65,10.25,9.4016856074452,51.132305349742,0,0,0,205200
1699995600,2023-11-14T21:00:00+0000,1005,133.05,3895,0,64,1005,2,3,9.2833333333333,9.9833333333333,9.6512883765992,50.314279645694,0,0,0,208800
1699999200,2023-11-14T22:00:00+0000,1005.9,132.25,3895,0,64,1005.9,2,3,9.2333333333333,9.9166666666667,9.7247434611375,50.13514764073,0,0,0,212400
1700002800,2023-11-14T23:00:00+0000,1006.5,133.65,3895,0,61.5,1006.5,2,3,8.9333333333333,9.5666666666667,10.020155141902,47.989376564494,0,0,0,216000
1700006400,2023-11-15T00:00:00+0000,1007.2,135.9,3895,0,59.5,1007.2,2,3,8.52,9.16,10.283507469606,46.670366163938,0,0,0,219600
1700010000,2023-11-15T01:00:00+0000,1007.85,134.85,3895,0,57.5,1007.85,2,3,8.2333333333333,8.8833333333333,10.504589884709,45.444089851813,0,0,0,223200
1700013600,2023-11-15T02:00:00+0000,1008.5,134.05,3895,0,57,1008.5,2,3,7.85,8.5,10.803794516246,43.646225002906,0,0,0,226800
1700017200,2023-11-15T03:00:00+0000,1008.8,133.8,3895,0,59,1008.8,2,3,7.4166666666667,8.1,11.099085412676,42.381519757687,0,0,0,230400
1700020800,2023-11-15T04:00:00+0000,1009.15,131.2,3895,0,56.5,1009.15,2,3,7.5833333333333,8.3,10.919269790874,44.7877614593,0,0,0,234000
1700024400,2023-11-15T05:00:00+0000,1009.55,123.85,3895,0,59,1009.55,2,3,7.42,8.12,11.229707183017,42.169206918356,0,0,0,237600
1700028000,2023-11-15T06:00:00+0000,1010.25,126.7,3895,0,62,1010.25,2,3,6.9166666666667,7.6333333333333,11.237190192145,42.109447350007,0,0,0,241200
1700031600,2023-11-15T07:00:00+0000,1011.15,126.7,3895,0,66,1011.15,2,3,6.7,7.3833333333333,11.268715106744,43.111513555212,0,0,0,244800
1700035200,2023-11-15T08:00:00+0000,1011.75,125.9,3880,0,64.5,1011.75,2.2,3,6.6666666666667,7.3666666666667,11.241486977615,43.91697220294,0,0,0,248400
1700038800,2023-11-15T09:00:00+0000,1012.35,128.05,3880,0,64.5,1012.35,2.25,3,6.75,7.5,11.123084004777,44.74462902138,0,0,0,252000
1700042400,2023-11-15T10:00:00+0000,1013,124.3,3880,0,65.5,1013,2.2,3,7.26,8.1,10.670750945225,47.675818321981,0,0,0,255600
1700046000,2023-11-15T11:00:00+0000,1013.45,113.15,3880,0,64.5,1013.45,2,3,8.3,9.0833333333333,9.8885705335843,51.577041636127,0,0,0,259200
1700049600,2023-11-15T12:00:00+0000,1013.9,102.15,3880,0,64.5,1013.9,2.2,3,9.3166666666667,10.083333333333,9.2379347544428,51.188166377562,0,0.33333333333333,0,262800
1700053200,2023-11-15T13:00:00+0000,1014,89.6,3880,7.5,64,1014,2,3,10.216666666667,10.983333333333,8.6280887669252,52.364048956253,0.33333333333333,2,0.33333333333333,266400
1700056800,2023-11-15T14:00:00+0000,1014.3,75.6,3880,15,67,1014.3,2,3,11.433333333333,12.45,7.7348251692259,57.364249039251,0,3.6666666666667,0,270000
1700060400,2023-11-15T15:00:00+0000,1014.5,85,3880,0,65.5,1014.5,2,3,10.86,11.38,8.458699165849,53.520434373928,0.33333333333333,4.6666666666667,0.33333333333333,273600
1700064000,2023-11-15T16:00:00+0000,1014.55,88.8,3880,0,63.5,1014.55,2,3,10.016666666667,10.516666666667,8.9497773746073,51.957071068387,0.66666666666667,4,0.66666666666667,277200
1700067600,2023-11-15T17:00:00+0000,1014.65,93.85,3880,0,62,1014.65,2,3,8.9666666666667,9.45,9.5699448283444,50.13120366747,7.6666666666667,8.3333333333333,4.6666666666667,280800
1700071200,2023-11-15T18:00:00+0000,1014.7,103.4,3880,0,64,1014.7,2,3,7.8666666666667,8.3,10.294754901162,48.241496837772,28.666666666667,33.333333333333,18.666666666667,
1700074800,2023-11-15T19:00:00+0000,1014.5,115.5,3880,0,61,1014.5,2,3,6.8833333333333,7.2833333333333,10.932440375615,47.815391474149,38,44.5,26.5,284400
1700078400,2023-11-15T20:00:00+0000,1014.35,126.05,3880,0,63.5,1014.35,2,3,6.5,7.12,11.10521672412,46.516336651624,37,39.666666666667,27.666666666667,288000
1700082000,2023-11-15T21:00:00+0000,1013.9,129.65,3880,0,62,1013.9,2,3,6.4,7.05,11.194420288308,45.368943438229,56.666666666667,59,40.333333333333,291600
1700085600,2023-11-15T22:00:00+0000,1013.8,134.65,3880,0,60.5,1013.8,2,3,6.1333333333333,6.7,11.446423715238,43.183633801377,76,81.666666666667,55.666666666667,295200
1700089200,2023-11-15T23:00:00+0000,1013.25,136.2,3880,0,58.5,1013.25,2,3,5.9666666666667,6.6833333333333,11.584079654881,41.238150305697,61.666666666667,63.666666666667,45.666666666667,298800
1700092800,2023-11-16T00:00:00+0000,1012.55,137.95,3880,0,55.5,1012.55,2,3,5.8,6.4,11.873052760593,37.020798890818,46.666666666667,47.333333333333,33.333333333333,302400
1700096400,2023-11-16T01:00:00+0000,1012.1,141.55,3872.5,0,54,1012.1,2,3,5.36,6.02,12.281438365556,34.928794580329,48.666666666667,50,36,306000
1700100000,2023-11-16T02:00:00+0000,1011.35,143.25,3865,0,51,1011.35,2,3,5.4,6.1166666666667,12.157416228623,35.116261621023,32.666666666667,35.333333333333,24.666666666667,309600
1700103600,2023-11-16T03:00:00+0000,1010.75,141.95,3865,0,47.5,1010.75,2,3,5.55,6.25,12.092659464974,35.158009630326,19,19,16.333333333333,313200
1700107200,2023-11-16T04:00:00+0000,1010.25,144.6,3865,0,46,1010.25,2,3,5.35,5.9833333333333,12.329778949863,32.574232288673,20.333333333333,20.333333333333,17,316800
1700110800,2023-11-16T05:00:00+0000,1010,145.85,3865,0,46,1010,2.2,3,5.3666666666667,6.0333333333333,12.866304011333,32.720723088163,16.666666666667,16.666666666667,15.666666666667,320400
1700114400,2023-11-16T06:00:00+0000,1009.95,146.05,3865,0,53.5,1009.95,2,3,5.58,6.26,15.660041035478,31.033315336005,11,11,11,324000
1700118000,2023-11-16T07:00:00+0000,1009.9,144.7,3865,0,64,1009.9,2,3,5.9333333333333,6.6833333333333,15.06385106861,35.196422112528,13.333333333333,13.333333333333,12.666666666667,327600
1700121600,2023-11-16T08:00:00+0000,1010,144.65,3865,0,62,1010,2,3,5.9666666666667,6.6166666666667,15.076055088235,35.47825908708,9.6666666666667,9.6666666666667,9.6666666666667,331200
1700125200,2023-11-16T09:00:00+0000,1010.4,144.2,3865,0,64,1010.4,1.4,3,5.8666666666667,6.6166666666667,15.219313415783,34.287406353701,13,13,13,334800
1700128800,2023-11-16T10:00:00+0000,1010.75,142.35,3865,2.5,63,1010.75,2,3,6.3333333333333,7.1666666666667,14.369720101489,39.170837874836,22,22.333333333333,18.333333333333,338400
1700132400,2023-11-16T11:00:00+0000,1010.9,135.1,3865,2.5,61.5,1010.9,2,3,7.76,8.66,12.199615276373,46.238094924356,11.333333333333,11.333333333333,10.666666666667,342000
1700136000,2023-11-16T12:00:00+0000,1011,124.9,3865,5,61.5,1011,2,3,8.85,9.65,10.740273635839,47.932002087764,14,14.333333333333,11.666666666667,345600
1700139600,2023-11-16T13:00:00+0000,1010.75,113.95,3865,2.5,60.5,1010.75,2,3,9.95,10.766666666667,9.1689530120032,52.198960742816,7.6666666666667,7.6666666666667,6.3333333333333,349200
1700143200,2023-11-16T14:00:00+0000,1010.55,108.95,3865,0,62,1010.55,2,3,10.216666666667,10.9,9.0631411053682,49.02279863959,1,1,1,352800
1700146800,2023-11-16T15:00:00+0000,1010.7,110.05,3865,2.5,62,1010.7,2,3,10.083333333333,10.8,9.2865525596416,47.333648217835,1.5,1.5,1.5,356400
1700150400,2023-11-16T16:00:00+0000,1010.3,117.95,3865,0,64,1010.3,2,3,9.36,9.86,10.579299543538,41.976811586446,0.33333333333333,0.33333333333333,0.33333333333333,360000
1700154000,2023-11-16T17:00:00+0000,1010.05,126.15,3865,0,62,1010.05,2,3,8.4833333333333,9.05,11.696877113573,41.912488446637,0,0,0,363600
1700157600,2023-11-16T18:00:00+0000,1009.95,131.4,3865,0,63.5,1009.95,2,3,7.95,8.5666666666667,12.257908032968,43.480771402587,0.33333333333333,0.33333333333333,0.33333333333333,367200
1700161200,2023-11-16T19:00:00+0000,1010.1,133.15,3865,0,63,1010.1,2,3,7.7166666666667,8.3666666666667,12.631359283578,41.950852449704,1,1,1,370800
1700164800,2023-11-16T20:00:00+0000,1010.45,140.3,3865,0,63.5,1010.45,2.2,2.6,7.2166666666667,7.9,13.304701618994,40.0522201001,0,0,0,374400
1700168400,2023-11-16T21:00:00+0000,1010.7,135.5,3865,0,62,1010.7,2,3,7.2,7.9,13.40164564205,39.947251575524,0,0,0,378000
1700172000,2023-11-16T22:00:00+0000,1011.15,135.05,3865,0,62.5,1011.15,2,3,6.45,7.1,14.629925562023,34.561954636753,3,3,2.6666666666667,381600
1700175600,2023-11-16T23:00:00+0000,1011.65,132.05,3850,0,62.5,1011.65,2,3,5.9,6.5833333333333,15.419460998963,33.793876211993,0,0,0,385200
1700179200,2023-11-17T00:00:00+0000,1011.75,128.55,3850,0,59,1011.75,2,3,5.7666666666667,6.4833333333333,15.616392432254,34.034127179142,0,0,0,388800
1700182800,2023-11-17T01:00:00+0000,1011.7,121.7,3850,0,56,1011.7,2,3,6.2166666666667,6.9333333333333,14.911342593366,36.805809071508,0,0,0,
1700186400,2023-11-17T02:00:00+0000,1011.75,120.9,3850,0,55.5,1011.75,2,3,6.4,7.12,14.688250129889,36.96493734226,0,0,0,392400
1700190000,2023-11-17T03:00:00+0000,1011.65,122.45,3850,0,54,1011.65,2,3,6.95,7.7166666666667,13.909758799261,39.1466806153,0,0,0,396000
1700193600,2023-11-17T04:00:00+0000,1011.8,125.95,3850,0,54,1011.8,2,3,6.55,7.2333333333333,14.585805849614,35.413735191211,0,0,0,399600
1700197200,2023-11-17T05:00:00+0000,1012.2,127.05,3850,0,55,1012.2,2,3,6.4,7.0833333333333,14.791328455467,35.382544492401,0,0,0,403200
1700200800,2023-11-17T06:00:00+0000,1012.4,129.5,3850,0,58,1012.4,2,3,6.1666666666667,6.8333333333333,18.865084895481,30.141985622801,0,0,0,406800
1700204400,2023-11-17T07:00:00+0000,1012.65,127.8,3850,0,64,1012.65,2,3,6.05,6.8,18.876191679965,30.631612275283,0,0,0,410400
1700208000,2023-11-17T08:00:00+0000,1013.25,126.7,3850,0,63.5,1013.25,2,3,5.88,6.6,19.338649154589,29.004888214707,0,0,0,414000
1700211600,2023-11-17T09:00:00+0000,1013.95,129.2,3850,0,64,1013.95,1.8,2.6,5.85,6.6333333333333,19.038763848062,30.062878077491,0,0,0,417600
1700215200,2023-11-17T10:00:00+0000,1014.95,122.8,3850,0,63.5,1014.95,2,3,6.65,7.4666666666667,17.092882285257,37.005879538471,0,0,0,421200
1700218800,2023-11-17T11:00:00+0000,1015.05,114.3,3857.5,5,64.5,1015.05,2,3,7.7,8.5,15.460797395615,40.298169034894,0,0,0,424800
1700222400,2023-11-17T12:00:00+0000,1015.2,107.35,3872.5,5,65,1015.2,2,3,8.5333333333333,9.35,14.216769048099,41.977624293752,0,0,0,428400
1700226000,2023-11-17T13:00:00+0000,1015,102.7,3895,5,62,1015,2,3,9.24,10,13.311346133686,43.343455170874,0.66666666666667,1.3333333333333,0.66666666666667,432000
1700229600,2023-11-17T14:00:00+0000,1014.65,100.15,3902.5,0,61.5,1014.65,2,3,9.5,10.25,13.212407783859,44.255618915504,0.33333333333333,1.3333333333333,0.33333333333333,435600
1700233200,2023-11-17T15:00:00+0000,1014.6,96,3910,0,60,1014.6,2,3,9.55,10.266666666667,13.051634726708,45.446165188885,1.3333333333333,2.3333333333333,1,439200
1700236800,2023-11-17T16:00:00+0000,1013.8,96.45,3910,0,62,1013.8,2,3,9.3833333333333,10.016666666667,13.298096395916,44.278814638426,2.6666666666667,4,1.6666666666667,442800
1700240400,2023-11-17T17:00:00+0000,1013.15,102.2,3895,0,61.5,1013.15,2,3,8.9666666666667,9.5666666666667,13.786928734722,43.244657299665,5,5.6666666666667,3.6666666666667,446400
1700244000,2023-11-17T18:00:00+0000,1012.7,122.7,3895,0,63.5,1012.7,2,3,8.28,8.78,15.248776322619,39.248317552451,2.6666666666667,2.6666666666667,2.6666666666667,450000
1700247600,2023-11-17T19:00:00+0000,1011.35,127.95,3895,0,63,1011.35,2,3,7.9833333333333,8.6833333333333,15.026363465106,40.882960667336,4.6666666666667,4.6666666666667,4.3333333333333,453600
1700251200,2023-11-17T20:00:00+0000,1010.4,136.2,3895,0,65,1010.4,2,3,8.0666666666667,8.7666666666667,15.138065387358,40.656777044269,0,0,0,457200
1700254800,2023-11-17T21:00:00+0000,1008.6,148.8,3895,0,63,1008.6,2,3,8.0166666666667,8.7666666666667,15.299903899189,42.702738224431,0,0,0,460800
1700258400,2023-11-17T22:00:00+0000,1006.6,154.05,3895,0,61.5,1006.6,2.2,3,8.6666666666667,9.5,13.067083229154,45.796286953398,0,0,0,464400
1700262000,2023-11-17T23:00:00+0000,1005,152.75,3895,0,60.5,1005,2.2,3,9.52,10.34,11.377099792538,49.43335357572,0,0,0,468000
1700265600,2023-11-18T00:00:00+0000,1003.6,153.55,3895,0,60,1003.6,2,3,10.133333333333,10.916666666667,10.57112595348,50.568435149281,0,0,0,471600
1700269200,2023-11-18T01:00:00+0000,1002.05,153.55,3880,0,55.5,1002.05,2,3,10.766666666667,11.45,9.5535970548384,52.30257079699,0,0,0,475200
1700272800,2023-11-18T02:00:00+0000,1000.9,155.45,3880,0,54.5,1000.9,2,3,11,11.633333333333,9.2895252735981,51.494514390826,0,0,0,478800
1700276400,2023-11-18T03:00:00+0000,1000.4,158.65,3880,0,53,1000.4,2,3,11.666666666667,12.416666666667,7.3394421117116,57.789799922055,0,0,0,482400
1700280000,2023-11-18T04:00:00+0000,999.75,157.3,3880,0,51,999.75,2,3,12.64,13.34,6.069087075724,58.764941878466,0,0,0,486000
1700283600,2023-11-18T05:00:00+0000,999.4,154.55,3880,0,51.5,999.4,2,3,13.016666666667,13.65,5.4233712606696,59.502713374982,0,0,0,489600
1700287200,2023-11-18T06:00:00+0000,998.85,147.75,3880,0,50.5,998.85,2,3,13.183333333333,13.766666666667,4.6405321672014,60.608158789739,0,0,0,493200
1700290800,2023-11-18T07:00:00+0000,998.6,142.7,3880,0,57,998.6,2,3,13.05,13.633333333333,5.1876501859908,61.088441241667,0,0,0,
1700294400,2023-11-18T08:00:00+0000,998.6,140.95,3880,0,61,998.6,2,3,13.16,13.7,5.1145706344284,62.761102141582,0,0,0,496800
1700298000,2023-11-18T09:00:00+0000,998.65,139.05,3880,0,58.5,998.65,2,3,13.016666666667,13.633333333333,5.0575020216386,63.658519394861,0,0,0,500400
1700301600,2023-11-18T10:00:00+0000,998.3,133.75,3880,2.5,62,998.3,2,3,13.566666666667,14.266666666667,3.6272207121025,68.244239368311,0,0,0,504000
1700305200,2023-11-18T11:00:00+0000,998.3,128.65,3887.5,2.5,62,998.3,2,3,14.033333333333,14.733333333333,2.6683469058302,70.681727255566,0,0,0,507600
1700308800,2023-11-18T12:00:00+0000,998.15,127.95,3910,2.5,62.5,998.15,2,3,14.35,14.933333333333,2.4501989255061,70.256641781125,0,0,0,511200
1700312400,2023-11-18T13:00:00+0000,997.8,131.8,3917.5,5,63.5,997.8,2,3,13.52,14.18,3.8558887055067,68.298830075631,0,0,0,514800
1700316000,2023-11-18T14:00:00+0000,997.7,119.3,3932.5,2.5,63.5,997.7,2,3,13.85,14.566666666667,3.4278197897027,69.855626246093,0,0,0,518400
1700319600,2023-11-18T15:00:00+0000,997.3,112.95,3947.5,2.5,62,997.3,2,3,14.25,14.916666666667,2.6270640768196,69.363390063609,2,2,1.3333333333333,522000
1700323200,2023-11-18T16:00:00+0000,997,123.05,3955,0,63.5,997,2,3,13.683333333333,14.183333333333,4.5723030086809,64.392664155954,0.33333333333333,0.33333333333333,0.33333333333333,525600
1700326800,2023-11-18T17:00:00+0000,997.05,128.9,3947.5,0,63.5,997.05,2,3,13.033333333333,13.533333333333,5.5669058335829,63.129081202994,0,0,0,529200
1700330400,2023-11-18T18:00:00+0000,997.15,130.85,3940,0,64,997.15,2,3,12.48,13.1,6.0579121116485,63.001554392499,1,1,1,532800
1700334000,2023-11-18T19:00:00+0000,997,125.85,3940,0,62.5,997,2,3,12.2,12.75,6.7640380210573,61.339867042732,1.3333333333333,1.3333333333333,1.3333333333333,536400
1700337600,2023-11-18T20:00:00+0000,996.9,119.8,3940,0,63,996.9,2,3,12.016666666667,12.566666666667,7.1757745946764,60.592815590139,1.3333333333333,1.3333333333333,1,540000
1700341200,2023-11-18T21:00:00+0000,996.9,123.9,3940,0,63,996.9,2,3,11.7,12.25,7.986676339633,57.774918868942,0,0,0,543600
1700344800,2023-11-18T22:00:00+0000,996.6,121.25,3940,0,63,996.6,2,3,11.6,12.233333333333,8.1296159972633,58.436115408521,0,0,0,547200
1700348400,2023-11-18T23:00:00+0000,996.35,120.4,3940,0,63,996.35,2,3,11.48,12.1,8.6920406636367,57.246074513347,6,6.3333333333333,3.6666666666667,550800
1700352000,2023-11-19T00:00:00+0000,996.4,124.8,3940,0,65,996.4,2,3,11,11.633333333333,9.9079541466155,54.301330306798,1.3333333333333,1.3333333333333,1,554400
1700355600,2023-11-19T01:00:00+0000,996.3,124.35,3940,0,60.5,996.3,2,3,10.883333333333,11.533333333333,9.9222094214136,55.416571465238,0,0,0,558000
1700359200,2023-11-19T02:00:00+0000,995.9,125.3,3925,0,58.5,995.9,2,3,10.75,11.35,10.137611501967,54.689727540624,0,0,0,561600
1700362800,2023-11-19T03:00:00+0000,995.45,122.1,3925,0,58,995.45,2,3,10.933333333333,11.6,9.6759290626472,55.816476783514,0,0,0,565200
1700366400,2023-11-19T04:00:00+0000,994.9,121.4,3925,0,57.5,994.9,2,3,11.1,11.74,9.3880645591713,56.222757681547,0,0,0,568800
1700370000,2023-11-19T05:00:00+0000,994.55,123.8,3925,0,58.5,994.55,2,3,11.033333333333,11.633333333333,9.8251256006228,54.75322674013,0,0,0,572400
1700373600,2023-11-19T06:00:00+0000,994.4,125.15,3925,0,55,994.4,2,3,10.966666666667,11.616666666667,9.7944251771525,53.575956393563,0,0,0,576000
1700377200,2023-11-19T07:00:00+0000,994.05,135.3,3925,0,56,994.05,2,3,10.8,11.4,10.200668930504,52.181370375484,0,0,0,579600
1700380800,2023-11-19T08:00:00+0000,993.85,138.15,3925,0,61,993.85,2,3,10.833333333333,11.45,9.8477793360509,54.925121437584,0,0,0,583200
1700384400,2023-11-19T09:00:00+0000,994.15,139.3,3925,0,61,994.15,2,3,11.34,12.08,8.6323743827917,58.203738862564,0,0,0,586800
1700388000,2023-11-19T10:00:00+0000,994.45,147.85,3925,2.5,64.5,994.45,2,3,11.566666666667,12.2,8.6723550076363,56.02179467116,0,0,0,590400
1700391600,2023-11-19T11:00:00+0000,995.55,151.6,3940,2.5,65,995.55,2.2,3,11.75,12.466666666667,7.6885285475934,55.632642911155,0,0,0,594000
1700395200,2023-11-19T12:00:00+0000,996.4,153.6,3940,0,64,996.4,2.25,3,11.9,12.6,7.3447774431311,54.323605282149,0,0,0,
1700398800,2023-11-19T13:00:00+0000,996.8,151.35,3940,0,66.5,996.8,2.2,3,11.8,12.46,7.7580686834774,52.200176660497,0,0,0,597600
1700402400,2023-11-19T14:00:00+0000,998.05,152.3,3947.5,0,67,998.05,2.4,3,11.316666666667,12.016666666667,8.663876041475,49.196205000237,0,0,0,601200
1700406000,2023-11-19T15:00:00+0000,999,138.9,3955,0,67,999,2.2,3,11.466666666667,12.266666666667,8.6468316744426,53.450046369909,0,0,0,604800
1700409600,2023-11-19T16:00:00+0000,999.85,132.85,3955,0,66.5,999.85,2.2,3,11.116666666667,11.85,9.7213927603589,51.067994793513,0,0,0,608400
1700413200,2023-11-19T17:00:00+0000,1000.55,126.75,3955,0,66.5,1000.55,2.2,3,10.833333333333,11.533333333333,10.429396370629,50.967465717454,0.33333333333333,0.33333333333333,0.33333333333333,612000
1700416800,2023-11-19T18:00:00+0000,1001.25,128.7,3955,0,65.5,1001.25,2,3,10.38,11.04,11.303208015695,49.426057800031,0.33333333333333,0.33333333333333,0.33333333333333,615600
1700420400,2023-11-19T19:00:00+0000,1001.95,138.6,3955,0,63.5,1001.95,2,3,9.7833333333333,10.433333333333,12.362719752117,47.822358860223,0,0,0,619200
1700424000,2023-11-19T20:00:00+0000,1001.9,130.45,3955,0,64.5,1001.9,2,3,9.6833333333333,10.433333333333,12.434022810864,49.679811699245,0,0,0,622800
1700427600,2023-11-19T21:00:00+0000,1001.95,126.9,3955,0,64.5,1001.95,2,3,9.55,10.166666666667,12.993904149366,47.573549592584,1,1,1,626400
1700431200,2023-11-19T22:00:00+0000,1001.95,124.1,3955,0,59.5,1001.95,2,3,9.2666666666667,9.9166666666667,13.456877706563,47.060914085792,0,0,0,630000
1700434800,2023-11-19T23:00:00+0000,1001.75,122,3955,0,57.5,1001.75,2,3,9.22,9.88,13.66083917274,45.50251295205,0,0,0,633600
1700438400,2023-11-20T00:00:00+0000,1001.65,122.9,3955,0,57,1001.65,2,3,9.1666666666667,9.8666666666667,13.70536647573,45.578711886078,0,0,0,637200
1700442000,2023-11-20T01:00:00+0000,1001.9,133.25,3955,0,52,1001.9,2,3,8.7166666666667,9.3,14.911829450723,41.14926588811,0,0,0,640800
1700445600,2023-11-20T02:00:00+0000,1002,136.5,3955,0,52,1002,2,3,8.35,9.05,15.452775126306,41.851076945915,0,0,0,644400
1700449200,2023-11-20T03:00:00+0000,1002.15,141.7,3940,0,48.5,1002.15,2,3,8.0833333333333,8.7666666666667,15.819004521819,41.636697402875,0,0,0,648000
1700452800,2023-11-20T04:00:00+0000,1002.65,145.8,3940,0,51,1002.65,2,3,8,8.76,15.868785010443,40.4906444786,0,0,0,651600
