timestamp,date,lqi,nbFrames,PM2_5,PM10,PM1_0,CO2,pressure,humidity,battery,lux,dB,run_time,mslPressure,temperature_int,temperature,NO2,O3
1701255600,2023-11-29T11:00:00+0000,3,3,,,,,1002.9,177.1,3850,5,52,709200,1002.9,2.28,7.38,17.112742302259,23.352718160553
1701259200,2023-11-29T12:00:00+0000,3,3,1,1,1,490,1002.5,143.4,3880,50,50,,1002.5,4,7.8,14.677581001968,30.074172629149
1701262800,2023-11-29T13:00:00+0000,3,3,,,,,1002.4,136.4,3880,40,51,716400,1002.4,6.275,9.475,12.036978151056,39.902332409073
1701266400,2023-11-29T14:00:00+0000,3,3,0,0,0,470,1001.6,102.2,3895,10,51,,1001.6,6.75,10.4,11.95793145809,41.752694709124
1701270000,2023-11-29T15:00:00+0000,3,3,,,,,1001.6,127.8,3895,5,50,723600,1001.6,4.7,9.775,15.131578311579,33.181157036139
1701273600,2023-11-29T16:00:00+0000,3,3,0,0,0,453.33333333333,1001.5,114.5,3880,0,54,,1001.5,4.65,9.3,16.23178099396,31.802379948407
1701277200,2023-11-29T17:00:00+0000,3,3,,,,,1001.5,94.7,3880,0,54,730800,1001.5,4.35,8.95,18.694566894133,28.830420716462
1701280800,2023-11-29T18:00:00+0000,3,3,5.3333333333333,6.3333333333333,3.3333333333333,456.66666666667,1001.7,75.6,3880,0,53,,1001.7,4.2,8.7,19.547139809179,27.449111304374
1701284400,2023-11-29T19:00:00+0000,3,3,,,,,1001.7,79.7,3880,0,50,738000,1001.7,3.5,7.9333333333333,21.3791665475,23.916350728829
1701288000,2023-11-29T20:00:00+0000,3,3,12.666666666667,14,7,460,1002,100,3880,0,47,,1002,3.3,7.7666666666667,21.162661378235,23.71704215477
1701291600,2023-11-29T21:00:00+0000,3,3,,,,,1001.9,105.6,3880,0,48,745200,1001.9,2.5333333333333,7.2666666666667,23.410935495249,19.643005593731
1701295200,2023-11-29T22:00:00+0000,3,3,8.6666666666667,8.6666666666667,6.6666666666667,463.33333333333,1001.5,150.3,3865,0,47,,1001.5,2.3666666666667,7.3,23.788023251676,18.927891368476
1701298800,2023-11-29T23:00:00+0000,3,3,,,,,1001.2,147.2,3865,0,46,752400,1001.2,1.9333333333333,6.8333333333333,25.263061728287,16.88147989096
1701302400,2023-11-30T00:00:00+0000,3,3,0,0,0,455,1001.4,159.7,3865,0,43,,1001.4,1.8666666666667,7.0666666666667,25.338609327038,16.505773616851
1701306000,2023-11-30T01:00:00+0000,3,3,0,0,0,450,1001.2,152.7,3865,0,43,759600,1001.2,2.35,7.6,25.306703937891,18.084073894188
1701309600,2023-11-30T02:00:00+0000,3,3,0,0,0,460,1000.9,146.4,3865,0,37,,1000.9,2.425,7.75,24.82323709772,18.518049426877
1701313200,2023-11-30T03:00:00+0000,3,3,0,0,0,460,1000.8,139.2,3865,0,40,766800,1000.8,2.7,7.4,23.941586313352,19.819987144955
1701316800,2023-11-30T04:00:00+0000,3,3,0,0,0,455,,,,,,,,3.025,7.75,23.703734517354,20.965939984016
1701320400,2023-11-30T05:00:00+0000,3,3,0,0,0,460,1001.45,150.4,3865,0,44,774000,1001.45,1.85,7,24.500981744984,17.383927011352
1701324000,2023-11-30T06:00:00+0000,3,3,0,0,0,450,,,,,,,,2,7.25,23.20281408064,21.155949735202
1701327600,2023-11-30T07:00:00+0000,3,3,0,0,0,450,1001.7,145.2,3865,0,48,781200,1001.7,2.5,7.2,22.297457508365,23.28097179178
1701331200,2023-11-30T08:00:00+0000,3,3,0,0,0,465,,,,,,,,2.98,7.86,21.991255690149,24.5204297533
1701334800,2023-11-30T09:00:00+0000,3,3,0,0,0,480,1002.8,127.05,3865,0,52.5,788400,1002.8,2.8,7.7,21.780553362986,24.091649759353
1701338400,2023-11-30T10:00:00+0000,3,3,0,0,0,470,,,,,,,,3.26,8.14,21.477299520716,25.401760204479
1701342000,2023-11-30T11:00:00+0000,3,3,0,0,0,470,1003.55,99.15,3865,5,54,795600,1003.55,3.9,8.5,22.340819308736,26.289412894082
1701345600,2023-11-30T12:00:00+0000,3,3,0,0,0,460,,,,,,,,3.14,7.84,22.970119778783,24.146564238842
1701349200,2023-11-30T13:00:00+0000,3,3,1,1.5,1,460,1003.7,147.2,3880,5,51.5,802800,1003.7,,,,
1701352800,2023-11-30T14:00:00+0000,3,3,0,0,0,470,,,,,,,,3.6833333333333,8.6,22.099252730076,25.749719505608
1701356400,2023-11-30T15:00:00+0000,3,3,0,0,0,470,1003.95,90.35,3880,5,53.5,810000,1003.95,,,,
1701360000,2023-11-30T16:00:00+0000,3,3,4,6,3,470,,,,,,,,4.0333333333333,8.7333333333333,22.148740341054,26.760820519736
1701363600,2023-11-30T17:00:00+0000,3,3,1,4,1,470,1004.6,99.95,3880,0,52.5,817200,1004.6,,,,
1701367200,2023-11-30T18:00:00+0000,3,3,33,38,23,460,,,,,,,,2.92,7.68,22.968656926935,23.572041378395
1701370800,2023-11-30T19:00:00+0000,3,3,24,27.5,17.5,485,1005.45,137.65,3865,0,51.5,824400,1005.45,2.7,7.7,22.410674958341,23.610111395952
1701374400,2023-11-30T20:00:00+0000,3,3,11,11,11,490,,,,,,,,1.74,5.88,23.634892880168,20.516943197896
1701378000,2023-11-30T21:00:00+0000,3,3,6.5,6.5,6,490,1005.7,130.6,3865,0,50,831600,1005.7,1.5,6.4,23.836154097455,19.615819568646
1701381600,2023-11-30T22:00:00+0000,3,3,17,17,15,480,,,,,,,,1.38,5.8,23.777142203058,19.65321619255
1701385200,2023-11-30T23:00:00+0000,3,3,11,11,10.5,485,1005.8,140.9,3865,0,46,,1005.8,0.9,5.3,24.263499248168,18.328684599314
1701388800,2023-12-01T00:00:00+0000,3,3,,,,,1005.9,142.8,3865,0,47,838800,1005.9,-0.125,4.4,24.588495239309,15.778257695004
1701392400,2023-12-01T01:00:00+0000,3,3,10,10,10,480,1006.2,155,3865,0,43,,1006.2,-0.6,4.2,25.095519871846,14.321202130687
1701396000,2023-12-01T02:00:00+0000,3,3,,,,,1006.3,158.4,3865,0,41,846000,1006.3,-0.775,4.65,24.693223033095,13.957532326956
1701399600,2023-12-01T03:00:00+0000,3,3,5.6666666666667,5.6666666666667,5.6666666666667,476.66666666667,1006.4,155.5,3865,0,40,,1006.4,-0.4,4.4,24.584437030602,14.906911925069
1701403200,2023-12-01T04:00:00+0000,3,3,,,,,1006.3,155.4,3865,0,39,853200,1006.3,-0.275,4.65,25.143489950328,15.038790399579
1701406800,2023-12-01T05:00:00+0000,3,3,11,11,10.666666666667,480,1006.3,155,3850,0,41,,1006.3,-0.85,4.05,25.636269091924,13.44083068467
1701410400,2023-12-01T06:00:00+0000,3,3,,,,,1006.5,153.5,3850,0,41,860400,1006.5,-1.875,3.475,17.852390964814,20.87366055131
1701414000,2023-12-01T07:00:00+0000,3,3,13.333333333333,13.333333333333,12.666666666667,490,1006.6,160.2,3850,0,50,,1006.6,-1.95,3.5,17.420089116759,21.165747675506
1701417600,2023-12-01T08:00:00+0000,3,3,,,,,1006.7,162.1,3850,0,48,3600,1006.7,-2.0666666666667,3.1666666666667,16.472212013328,21.768373312687
1701421200,2023-12-01T09:00:00+0000,3,3,12.333333333333,12.333333333333,12.333333333333,500,1007.3,160.1,3850,5,53,,1007.3,-1.9666666666667,3.4,16.491210655723,21.906454257589
1701424800,2023-12-01T10:00:00+0000,3,3,,,,,1007.5,158.5,3850,5,52,10800,1007.5,-1.1666666666667,4.2666666666667,16.520650018489,23.229673164856
1701428400,2023-12-01T11:00:00+0000,3,3,14.333333333333,14.333333333333,14.333333333333,506.66666666667,1008.1,147.4,3865,25,52,,1008.1,-0.76666666666667,4.1333333333333,16.624317118224,23.899423678144
1701432000,2023-12-01T12:00:00+0000,3,3,,,,,1008.1,136.1,3880,10,54,18000,1008.1,2.5666666666667,6.7,18.35396448799,28.014610443001
1701435600,2023-12-01T13:00:00+0000,3,3,11.5,11.5,11.5,500,1007.6,127.9,3880,85,53,,1007.6,3.2666666666667,7.2666666666667,18.629270854122,29.261356103232
1701439200,2023-12-01T14:00:00+0000,3,3,11,11,11,500,1007.5,114,3880,15,54,25200,1007.5,4.4,8.25,19.666199398944,30.764478021263
1701442800,2023-12-01T15:00:00+0000,3,3,17,17,13.5,515,1007.7,123.2,3880,5,53,,1007.7,3.675,7.975,18.782289232061,29.989177607188
1701446400,2023-12-01T16:00:00+0000,3,3,15,15,13,510,1007.7,125.4,3880,0,52,32400,1007.7,2.6,7.05,18.227205676142,28.518246465931
1701450000,2023-12-01T17:00:00+0000,3,3,27,28,20,500,,,,,,,,2.025,6.55,18.148600926468,27.596555110639
1701453600,2023-12-01T18:00:00+0000,3,3,27,30,21,500,1008.2,145.2,3880,0,51,39600,1008.2,1.4,6.55,17.76795867968,26.625233432772
1701457200,2023-12-01T19:00:00+0000,3,3,22,22,18.5,520,,,,,,,,1.65,6.675,18.065496361705,26.840154956971
1701460800,2023-12-01T20:00:00+0000,3,3,27,29,22,520,1008.65,137.85,3880,0,51.5,46800,1008.65,1.7,7.1,18.910113110772,26.208774928457
1701464400,2023-12-01T21:00:00+0000,3,3,36.5,40.5,28,535,,,,,,,,1.56,6.66,18.896955954636,26.009275625568
1701468000,2023-12-01T22:00:00+0000,3,3,29,31,22,540,1008.6,149.3,3880,0,48.5,54000,1008.6,0.4,5.6,18.208510621384,24.562140660037
1701471600,2023-12-01T23:00:00+0000,3,3,20.5,20.5,17.5,495,,,,,,,,0.42,5.34,18.718322329827,24.189155216604
1701475200,2023-12-02T00:00:00+0000,3,3,6,6,6,480,1009,150.45,3865,0,47,61200,1009,0,5.5,18.342036637256,23.625323653293
1701478800,2023-12-02T01:00:00+0000,3,3,11,11,11,490,,,,,,,,0.4,5.52,18.512117809362,24.253412321571
1701482400,2023-12-02T02:00:00+0000,3,3,2,2,2,485,1008.85,136.4,3865,0,43,68400,1008.85,,,,
1701486000,2023-12-02T03:00:00+0000,3,3,0,0,0,470,,,,,,,,0.53333333333333,5.75,19.543675238546,23.606231420254
1701489600,2023-12-02T04:00:00+0000,3,3,0,0,0,475,1008.75,140.55,3865,0,42,75600,1008.75,,,,
1701493200,2023-12-02T05:00:00+0000,3,3,0,0,0,470,,,,,,,,-0.61666666666667,4.6166666666667,18.686746048155,22.38575114339
1701496800,2023-12-02T06:00:00+0000,2.5,3,1,1,1,475,1008.8,145.9,3865,0,40,82800,1008.8,,,,
1701500400,2023-12-02T07:00:00+0000,3,3,0,0,0,490,,,,,,,,-1.3166666666667,3.95,24.951970274891,15.268570078134
1701504000,2023-12-02T08:00:00+0000,3,3,11.5,11.5,9.5,480,1008.45,137.35,3865,0,46.5,90000,1008.45,,,,
1701507600,2023-12-02T09:00:00+0000,3,3,4,4,4,500,,,,,,,,-1.1,3.74,24.30204974151,16.249840789143
1701511200,2023-12-02T10:00:00+0000,3,3,3,3,3,550,1008.85,151.15,3865,5,48.5,97200,1008.85,-1.1,3.7,24.387079454228,16.168723809297
1701514800,2023-12-02T11:00:00+0000,3,3,0,0,0,500,,,,,,,,0.88,6.32,23.597499392709,19.753291351745
1701518400,2023-12-02T12:00:00+0000,3,3,0,0,0,500,,,,,,,,7.8,10.35,22.076497388996,32.117753956377
1701522000,2023-12-02T13:00:00+0000,3,3,0,0,0,496.66666666667,1008.2,89.5,3910,10,50,,1008.2,8.1,10.9,24.060463709943,31.794203027366
1701525600,2023-12-02T14:00:00+0000,3,3,,,,,1008.1,108.5,3910,5,53,108000,1008.1,5.75,9.725,22.435038117897,28.870250453791
1701529200,2023-12-02T15:00:00+0000,3,3,5.6666666666667,5.6666666666667,4.6666666666667,473.33333333333,1007.7,117,3895,5,50,,1007.7,5.45,9.65,22.546257061897,28.23290107425
1701532800,2023-12-02T16:00:00+0000,3,3,,,,,1007.5,120.9,3895,0,49,115200,1007.5,4.45,8.825,23.584381547451,25.751717500678
1701536400,2023-12-02T17:00:00+0000,3,3,22.333333333333,24.333333333333,18,503.33333333333,1007.5,142.8,3895,0,52,,1007.5,3.85,8.15,23.648717313366,24.734977067172
1701540000,2023-12-02T18:00:00+0000,3,3,,,,,1007.5,145.1,3895,0,50,122400,1007.5,3.475,8.35,23.572841680363,24.185693868924
1701543600,2023-12-02T19:00:00+0000,3,3,71,74.666666666667,50.333333333333,606.66666666667,1007.3,145.5,3880,0,51,,1007.3,3.45,8.3,23.479919268354,24.240308323267
1701547200,2023-12-02T20:00:00+0000,3,3,,,,,1007.1,146,3880,0,50,129600,1007.1,3.1333333333333,7.9,24.175327181723,23.191177578752
1701550800,2023-12-02T21:00:00+0000,3,3,63.333333333333,64.666666666667,46.333333333333,600,1007.1,157.9,3880,0,50,,1007.1,2.9333333333333,7.9,23.809267235838,23.1214363045
1701554400,2023-12-02T22:00:00+0000,3,3,,,,,1007.1,156.3,3880,0,48,136800,1007.1,2.8,7.2666666666667,24.250779330705,22.671795180775
1701558000,2023-12-02T23:00:00+0000,3,3,42,42.333333333333,32,530,1006.6,162.9,3880,0,46,,1006.6,2.1333333333333,6.8333333333333,24.247567274369,21.550209026349
1701561600,2023-12-03T00:00:00+0000,3,3,,,,,1006.8,163.9,3880,0,45,144000,1006.8,1.3,6.3333333333333,24.551342049464,19.939069962268
1701565200,2023-12-03T01:00:00+0000,3,3,32,34,24,495,1006.3,172.1,3880,0,45,,1006.3,0.8,5.6666666666667,24.730064009825,18.966473657411
1701568800,2023-12-03T02:00:00+0000,3,3,29,30,22,470,1006.3,174.6,3880,0,45,151200,1006.3,0.5,5.25,24.748724568626,18.114505960898
1701572400,2023-12-03T03:00:00+0000,3,3,13,13,12,460,1006.5,177.7,3880,0,39,,1006.5,0.6,5.45,24.503948799455,18.518219629505
1701576000,2023-12-03T04:00:00+0000,3,3,18,18,14,460,1006.2,178.2,3880,0,41,158400,1006.2,0.3,5.2,24.31623515968,18.139452776001
1701579600,2023-12-03T05:00:00+0000,3,3,15.5,15.5,12,460,,,,,,,,0.175,5.025,24.036297006945,18.107616119875
1701583200,2023-12-03T06:00:00+0000,3,3,15,15,13,460,1005.8,178.35,3865,0,36.5,165600,1005.8,-0.15,4.65,26.870632587994,15.592280215004
1701586800,2023-12-03T07:00:00+0000,3,3,13,13,13,465,,,,,,,,-0.175,4.7,27.003541260548,15.374376095754
1701590400,2023-12-03T08:00:00+0000,3,3,13,13,13,470,1005.25,179.2,3865,0,43.5,172800,1005.25,-0.2,4.5,27.249959683733,14.513649341638
1701594000,2023-12-03T09:00:00+0000,3,3,11.5,11.5,11,475,,,,,,,,-0.12,4.66,27.211013422392,14.618991471667
1701597600,2023-12-03T10:00:00+0000,3,3,16,16,14,480,1005.25,180.5,3865,2.5,45,180000,1005.25,0.4,5.5,26.732984915815,16.018024654757
1701601200,2023-12-03T11:00:00+0000,3,3,14,14,13,490,,,,,,,,0.96,5.98,26.319437660167,17.287699427776
1701604800,2023-12-03T12:00:00+0000,3,3,17,17,17,490,1005,177,3880,10,48.5,187200,1005,2.9,7.2,24.137734540742,22.526227983935
1701608400,2023-12-03T13:00:00+0000,3,3,10,10,10,490,,,,,,,,2.96,7.74,24.430421363981,22.270736498226
1701612000,2023-12-03T14:00:00+0000,3,3,5.5,5.5,5.5,490,1004.05,163.25,3895,5,51,194400,1004.05,,,,
1701615600,2023-12-03T15:00:00+0000,3,3,3,3,3,480,,,,,,,,4.3166666666667,9.1833333333333,23.383631886121,25.064419122063
1701619200,2023-12-03T16:00:00+0000,3,3,0,0,0,475,1002.65,162.55,3895,0,49.5,201600,1002.65,,,,
1701622800,2023-12-03T17:00:00+0000,3,3,12,12,12,480,,,,,,,,4.1833333333333,8.95,23.370727461194,24.908926262943
1701626400,2023-12-03T18:00:00+0000,3,3,13,13,11.5,480,1002.05,169.35,3895,0,50.5,208800,1002.05,,,,
1701630000,2023-12-03T19:00:00+0000,3,3,0,0,0,460,,,,,,,,4.7,9.45,22.591807521605,26.327426204639
1701633600,2023-12-03T20:00:00+0000,3,3,1.5,1.5,1.5,460,1001.5,126.4,3880,0,48.5,216000,1001.5,,,,
1701637200,2023-12-03T21:00:00+0000,3,3,0,0,0,440,,,,,,,,4.96,9.46,22.036822100834,27.249291108144
1701640800,2023-12-03T22:00:00+0000,3,3,0,0,0,440,1000.6,118.1,3880,0,47,223200,1000.6,4.8,9,22.098009414934,26.969508149088
1701644400,2023-12-03T23:00:00+0000,3,3,1,1,1,450,,,,,,,,4.16,8.88,22.331193526929,25.906306513995
1701648000,2023-12-04T00:00:00+0000,3,3,0,0,0,450,999.9,113.2,3880,0,51,,999.9,3.9,8.8,22.567209409446,25.303804455985
1701651600,2023-12-04T01:00:00+0000,3,3,,,,,999.7,112.9,3880,0,46,230400,999.7,4.12,9.04,22.194323038805,25.967973854493
1701655200,2023-12-04T02:00:00+0000,3,3,0,0,0,443.33333333333,998.5,111.2,3880,0,52,,998.5,4.3,9.2,21.935572647474,26.470839066165
1701658800,2023-12-04T03:00:00+0000,3,3,,,,,998.5,118.2,3880,0,46,237600,998.5,4.45,9.275,21.669260577373,26.95226137826
1701662400,2023-12-04T04:00:00+0000,3,3,0,0,0,430,998.3,132.6,3880,0,50,,998.3,4.1,8.95,21.927995323829,26.252486694645
1701666000,2023-12-04T05:00:00+0000,3,3,,,,,998.1,129.8,3880,0,50,244800,998.1,3.575,8.075,22.402300603191,25.105235264932
1701669600,2023-12-04T06:00:00+0000,3,3,2.6666666666667,2.6666666666667,2.6666666666667,420,998.1,131.8,3880,0,47,,998.1,2.95,7.45,19.222093815202,28.117187338377
1701673200,2023-12-04T07:00:00+0000,3,3,,,,,998.3,132.1,3880,0,51,252000,998.3,2.425,7.225,20.573120839987,25.750324169122
1701676800,2023-12-04T08:00:00+0000,3,3,7.6666666666667,7.6666666666667,7.6666666666667,440,998.7,141,3865,0,52,,998.7,2.45,7.1,20.734868441892,25.65005554773
1701680400,2023-12-04T09:00:00+0000,3,3,,,,,998.9,145.8,3865,0,52,259200,998.9,1.9666666666667,6.7,21.479827987612,24.093079199
1701684000,2023-12-04T10:00:00+0000,3,3,5.3333333333333,5.3333333333333,5.3333333333333,440,999.3,146.6,3865,5,54,,999.3,1.9,6.5666666666667,21.490542408891,23.992582566713
1701687600,2023-12-04T11:00:00+0000,3,3,,,,,999.7,144.5,3865,0,54,266400,999.7,2,6.9,21.516650296027,24.092633129985
1701691200,2023-12-04T12:00:00+0000,3,3,4.3333333333333,4.3333333333333,4.3333333333333,446.66666666667,999.9,132.6,3880,5,56,,999.9,2.5333333333333,7.3666666666667,21.204852703659,25.31166350328
1701694800,2023-12-04T13:00:00+0000,3,3,,,,,999.9,132.2,3880,5,54,273600,999.9,3.5,8.2333333333333,20.281826348314,28.019681901306
1701698400,2023-12-04T14:00:00+0000,2.5,3,7,7,7,445,1000.1,133.1,3880,5,57,,1000.1,3.9333333333333,8.8666666666667,19.835941300031,29.270263166716
1701702000,2023-12-04T15:00:00+0000,3,3,4,4,4,450,1000.1,133.1,3880,0,55,280800,1000.1,4.2,9.1,19.34260635141,30.294397646929
1701705600,2023-12-04T16:00:00+0000,3,3,0,0,0,440,1000.9,129.8,3880,0,53,,1000.9,4.625,9.475,18.873174689545,31.543225753166
1701709200,2023-12-04T17:00:00+0000,3,3,0,0,0,440,1001.3,129.6,3880,0,58,288000,1001.3,4.75,9.5,18.178634639963,32.534036444758
1701712800,2023-12-04T18:00:00+0000,3,3,7,7,7,440,,,,,,,,4.575,9.15,18.463633266864,31.953824119516
1701716400,2023-12-04T19:00:00+0000,3,3,5,5,5,440,1002.45,140.05,3880,0,54,295200,1002.45,4.45,9.1,18.479926650048,31.731490207705
1701720000,2023-12-04T20:00:00+0000,3,3,9.5,9.5,9.5,450,,,,,,,,4.55,9.15,18.37274725697,32.032260297264
1701723600,2023-12-04T21:00:00+0000,3,3,5,5,5,450,1003.5,143.35,3880,0,53.5,302400,1003.5,4.6,9.3,18.250826739564,32.255302264239
1701727200,2023-12-04T22:00:00+0000,3,3,4.5,4.5,4.5,450,,,,,,,,4.6,9.26,17.900568013334,32.601605697827
1701730800,2023-12-04T23:00:00+0000,3,3,0,0,0,450,1004.8,128.6,3880,0,52,309600,1004.8,4.7,9.2,17.895631774445,32.747642603769
1701734400,2023-12-05T00:00:00+0000,3,3,1.5,1.5,1.5,450,,,,,,,,4.7,9.12,17.731637804361,32.923832059498
1701738000,2023-12-05T01:00:00+0000,3,3,0,0,0,450,1005.9,121.95,3865,0,51.5,316800,1005.9,4.3,8.9,18.010533724987,31.921003334121
1701741600,2023-12-05T02:00:00+0000,3,3,0,0,0,450,,,,,,,,4.22,8.8,18.021366413608,31.762549458157
1701745200,2023-12-05T03:00:00+0000,3,3,1,1,1,450,1006.9,130.2,3865,0,49,324000,1006.9,,,,
1701748800,2023-12-05T04:00:00+0000,3,3,0,0,0,450,,,,,,,,4,8.6666666666667,18.04018963236,31.368119351772
1701752400,2023-12-05T05:00:00+0000,3,3,0,0,0,450,1007.65,137.75,3865,0,44.5,331200,1007.65,,,,
1701756000,2023-12-05T06:00:00+0000,3,3,0,0,0,440,,,,,,,,3.65,8.1333333333333,12.194354686049,36.793264044578
1701759600,2023-12-05T07:00:00+0000,3,3,0,0,0,440,1009,150.1,3865,0,50.5,338400,1009,,,,
1701763200,2023-12-05T08:00:00+0000,3,3,0,0,0,450,,,,,,,,3.6166666666667,8.4666666666667,15.618601563575,33.313364044812
1701766800,2023-12-05T09:00:00+0000,3,3,0,0,0,450,1010.05,147.5,3865,0,53,345600,1010.05,,,,
1701770400,2023-12-05T10:00:00+0000,3,3,0,0,0,460,,,,,,,,4.08,8.94,16.522596570539,33.325987124687
1701774000,2023-12-05T11:00:00+0000,3,3,0,0,0,460,1011.05,159.8,3865,5,52,352800,1011.05,4,8.7,15.510677234998,34.240836557747
1701777600,2023-12-05T12:00:00+0000,3,3,0,0,0,450,,,,,,,,4.38,9.36,16.796260313999,33.654795521716
1701781200,2023-12-05T13:00:00+0000,3,3,0,0,0,450,1011.3,168.4,3865,10,52,,1011.3,4.6,9.3,17.947339912797,32.906707010355
1701784800,2023-12-05T14:00:00+0000,3,3,,,,,1011.5,165.7,3865,5,55,360000,1011.5,6.3,10.44,19.104800782974,35.009456630372
1701788400,2023-12-05T15:00:00+0000,3,3,0,0,0,446.66666666667,1011.3,153.8,3880,0,53,,1011.3,6,10.3,17.920074220197,35.738518526485
1701792000,2023-12-05T16:00:00+0000,3,3,,,,,1011.5,155.5,3880,0,52,367200,1011.5,5.95,10.45,25.819503906545,27.689899874661
1701795600,2023-12-05T17:00:00+0000,3,3,10,10,9.3333333333333,466.66666666667,1011.8,160.5,3865,0,52,,1011.8,5.6,10.2,27.161176714555,25.665475591257
1701799200,2023-12-05T18:00:00+0000,3,3,,,,,1011.7,162.2,3865,0,54,374400,1011.7,4.225,8.725,25.016980300455,25.19939326904
1701802800,2023-12-05T19:00:00+0000,3,3,37.666666666667,38.333333333333,27,550,1012.1,173.9,3865,0,54,,1012.1,3.8,8.45,25.937387023315,23.402582562816
1701806400,2023-12-05T20:00:00+0000,3,3,,,,,1011.9,175.9,3865,0,51,381600,1011.9,4.45,9.1,27.951682701987,22.617538448319
1701810000,2023-12-05T21:00:00+0000,3,3,62,62.333333333333,45.333333333333,600,1012,173.9,3865,0,48,,1012,4.55,9,27.424327144888,23.351006571326
1701813600,2023-12-05T22:00:00+0000,3,3,,,,,1011.9,172.9,3865,0,48,388800,1011.9,3.8666666666667,8.0666666666667,29.40680415916,19.955043494755
1701817200,2023-12-05T23:00:00+0000,3,3,30,30.333333333333,24.333333333333,553.33333333333,1011.8,177.1,3865,0,44,,1011.8,3.8333333333333,7.8333333333333,28.630454021393,20.730668476679
1701820800,2023-12-06T00:00:00+0000,3,3,,,,,1012.1,179.3,3865,0,45,396000,1012.1,3.9333333333333,8.1333333333333,28.569831465994,20.911947484976
1701824400,2023-12-06T01:00:00+0000,3,3,18.666666666667,18.666666666667,15,543.33333333333,1011.3,178.9,3865,0,42,,1011.3,3.2333333333333,7.5666666666667,28.010938496876,20.101024977018
1701828000,2023-12-06T02:00:00+0000,3,3,,,,,1011.2,181.4,3865,0,38,403200,1011.2,4.1,8.4,30.32327966708,19.130802503755
1701831600,2023-12-06T03:00:00+0000,3,3,0,0,0,450,1010.6,147.1,3865,0,42,,1010.6,4.6333333333333,9.1,29.452325982956,21.176832878688
1701835200,2023-12-06T04:00:00+0000,3,3,0,0,0,440,1010.1,144.1,3865,0,40,410400,1010.1,5.45,9.7,28.036221990508,24.380654767657
1701838800,2023-12-06T05:00:00+0000,3,3,0,0,0,435,1009.3,153.7,3850,0,45,,1009.3,5.375,9.75,27.465601344815,24.795073791562
1701842400,2023-12-06T06:00:00+0000,3,3,0,0,0,440,1009.3,157.3,3850,0,46,417600,1009.3,6.25,10.6,25.59212779649,29.679113190787
1701846000,2023-12-06T07:00:00+0000,3,3,0,0,0,450,,,,,,,,6.275,10.5,26.388204344812,28.918634771577
1701849600,2023-12-06T08:00:00+0000,3,3,0,0,0,450,1008.2,153.65,3850,0,50,424800,1008.2,6.75,11,25.194033276805,31.009274311053
1701853200,2023-12-06T09:00:00+0000,3,3,0,0,0,440,,,,,,,,6.85,11.05,25.544206036433,30.894696008652
1701856800,2023-12-06T10:00:00+0000,3,3,0,0,0,450,1007.85,146.7,3850,2.5,55.5,432000,1007.85,7.4,11.6,24.651594942456,32.831115438496
1701860400,2023-12-06T11:00:00+0000,3,3,0,0,0,440,,,,,,,,7.62,11.78,21.848682970176,36.130956692407
1701864000,2023-12-06T12:00:00+0000,3,3,0,0,0,440,1006.5,140.4,3865,2.5,61.5,439200,1006.5,7.6,11.8,18.645529479501,39.406310838418
1701867600,2023-12-06T13:00:00+0000,3,3,0,0,0,435,,,,,,,,7.54,11.82,18.711572158286,39.173531069786
1701871200,2023-12-06T14:00:00+0000,3,3,0,0,0,645,1006.8,151.05,3865,0,58.5,446400,1006.8,9.3,14.2,24.089775776893,36.147889492487
1701874800,2023-12-06T15:00:00+0000,2.8,3,0,0.33333333333333,0,693.33333333333,1007.6,110.05,3865,0,44.5,450000,1007.6,13.45,18.283333333333,25.916791575382,41.803889305577
1701878400,2023-12-06T16:00:00+0000,2.8,3,0.33333333333333,2,0.33333333333333,703.33333333333,1006.7,93.9,3850,0,44,453600,1006.7,16.166666666667,20.5,15.758717474924,57.179703079745
1701882000,2023-12-06T17:00:00+0000,2.6,3,0,3.3333333333333,0,753.33333333333,1006.15,86.9,3850,0,43,457200,1006.15,17.55,21.55,2.2466557916131,72.090731840583
1701885600,2023-12-06T18:00:00+0000,3,3,0,3.3333333333333,0,736.66666666667,1005.45,83.45,3850,0,43,460800,1005.45,18.3,22.216666666667,0.8397616024677,75.314695860236
1701889200,2023-12-06T19:00:00+0000,2.8,3,0,4.3333333333333,0,666.66666666667,1004.85,77.95,3850,0,44,464400,1004.85,18.55,22.433333333333,6.1705619946243,70.646337378032
1701892800,2023-12-06T20:00:00+0000,2.75,3,0,5,0,645,1004.1,68.75,3850,0,43,468000,1004.1,18.42,22.6,13.964084496012,62.593353678493
1701896400,2023-12-06T21:00:00+0000,3,3,,,,,,,,,,,,18.266666666667,22.366666666667,16.160240337725,60.181249737914
