timestamp,date,lqi,nbFrames,PM2_5,PM10,PM1_0,temperature_int,temperature,NO2,O3,pressure,humidity,battery,lux,dB,mslPressure,run_time
1701572400,2023-12-03T03:00:00+0000,1.4,3,14,14,10.666666666667,1.16,1.94,10.268499273927,29.608232902344,1007.6,154.85,3820,0,49.5,1007.6,32400
1701576000,2023-12-03T04:00:00+0000,1.4,2.6,10.333333333333,10.333333333333,9.6666666666667,1,1.65,13.236534941289,24.231013060467,1007.25,154.85,3820,0,50,1007.25,36000
1701579600,2023-12-03T05:00:00+0000,1,3,10.666666666667,10.666666666667,9,0.75,1.5,14.952166976632,22.587303186889,1006.9,154.95,3820,0,49,1006.9,39600
1701583200,2023-12-03T06:00:00+0000,1.6,3,11.666666666667,11.666666666667,10,0.61666666666667,1.3166666666667,8.4031833013337,31.785621618278,1006.7,154.85,3820,0,44,1006.7,43200
1701586800,2023-12-03T07:00:00+0000,1,2.5,16,16,11.666666666667,0.575,1.3,21.74250061636,14.724751214905,1006.55,155.1,3820,0,48.5,1006.55,46800
1701590400,2023-12-03T08:00:00+0000,1.2,2.6,17.333333333333,17.333333333333,11.666666666667,0.58333333333333,1.3,28.168492050243,10.023085051816,1006.3,154.95,3820,0,52.5,1006.3,50400
1701594000,2023-12-03T09:00:00+0000,1.75,3,17.333333333333,17.333333333333,12.666666666667,0.54,1.28,22.77392456669,15.92582388889,1006.45,154.9,3820,0,51.5,1006.45,54000
1701597600,2023-12-03T10:00:00+0000,1.5,3,20.666666666667,21.333333333333,14.333333333333,0.85,1.65,21.180809131038,18.402465035322,,,,,,,
1701601200,2023-12-03T11:00:00+0000,1.25,3,19.666666666667,19.666666666667,13,1.3,2.15,17.792995692403,23.614251465343,1006.25,155.2,3820,0,55,1006.25,61200
1701604800,2023-12-03T12:00:00+0000,1.5,2.5,21.666666666667,22.333333333333,15,1.7,2.5,20.2316810354,20.71205757814,1006.1,154.4,3820,0,55,1006.1,
1701608400,2023-12-03T13:00:00+0000,1.2,3,22,23,16,2.3666666666667,3.3,14.947234955972,28.990966559503,1005.6,153,3820,0,58,1005.6,64800
1701612000,2023-12-03T14:00:00+0000,1.2,2.2,22.333333333333,22.666666666667,18,3.18,4.04,17.224624423865,27.013258510243,1005.15,150.05,3827.5,0,57,1005.15,68400
1701615600,2023-12-03T15:00:00+0000,1.25,3,,,,3.9333333333333,4.7833333333333,16.860683560434,30.080105044044,1004.5,152.65,3835,0,57.5,1004.5,72000
1701619200,2023-12-03T16:00:00+0000,1.5,3,6.3333333333333,6.3333333333333,6.3333333333333,4.4,5.125,22.875100900316,24.780586783348,1003.8,149.15,3835,0,57,1003.8,75600
1701622800,2023-12-03T17:00:00+0000,1.2,2.6,21.666666666667,22,17.666666666667,4.15,4.8166666666667,22.561607914759,24.993365959004,1003.8,150.8,3835,0,56.5,1003.8,79200
1701626400,2023-12-03T18:00:00+0000,1.25,3,31.333333333333,32.666666666667,23.666666666667,4.125,4.875,20.710023570736,26.917132536852,1003.3,153,3835,0,56.5,1003.3,82800
1701630000,2023-12-03T19:00:00+0000,1.25,3,11,11,10,4.48,5.36,18.895923204025,30.018883049071,1002.95,141.1,3827.5,0,57.5,1002.95,86400
1701633600,2023-12-03T20:00:00+0000,1.25,2.5,9.6666666666667,9.6666666666667,9.6666666666667,4.875,5.65,24.548668239244,25.776712860068,1002.65,128.05,3820,0,57.5,1002.65,90000
1701637200,2023-12-03T21:00:00+0000,1,2.5,4,4,4,5.125,5.8,28.620427728538,21.889112876865,1002.3,115.3,3820,0,57.5,1002.3,93600
1701640800,2023-12-03T22:00:00+0000,1.8,2.6,4.3333333333333,4.3333333333333,4.3333333333333,4.9666666666667,5.7,27.420612662187,23.116932796087,1001.9,113.1,3820,0,55,1001.9,97200
1701644400,2023-12-03T23:00:00+0000,1.2,2.6,6.6666666666667,6.6666666666667,6,4.4,5.0166666666667,28.905155365268,16.902806188481,1001.35,117.2,3820,0,52.5,1001.35,100800
1701648000,2023-12-04T00:00:00+0000,1,2.5,6.5,6.5,5.5,4.12,4.94,25.156271136572,23.090898755843,1000.95,113.3,3820,0,51.5,1000.95,104400
1701651600,2023-12-04T01:00:00+0000,1.6,2.6,0.33333333333333,0.33333333333333,0.33333333333333,4.25,5.0333333333333,25.879350222107,22.80944515616,1000.35,116.2,3820,0,50.5,1000.35,108000
1701655200,2023-12-04T02:00:00+0000,1.25,3,0,0,0,4.4,5.175,25.221680234739,24.567833108634,999.75,114.95,3820,0,48,999.75,111600
1701658800,2023-12-04T03:00:00+0000,1.2,3,0,0,0,4.5,5.25,26.177261671578,23.251997854044,999.5,120.9,3820,0,46,999.5,115200
1701662400,2023-12-04T04:00:00+0000,1.6,3,0,0,0,4.15,4.85,25.66544990292,23.145183018268,999.4,126.45,3820,0,46,999.4,118800
1701666000,2023-12-04T05:00:00+0000,1.5,2.5,0,0,0,3.9,4.625,25.641773488547,22.81383492959,999.25,124.45,3820,0,47,999.25,122400
1701669600,2023-12-04T06:00:00+0000,1.5,2.5,1.3333333333333,1.3333333333333,1.3333333333333,3.06,3.76,22.694849378444,25.083617772451,999.2,123.5,3820,0,47.5,999.2,126000
1701673200,2023-12-04T07:00:00+0000,1.2,2.6,4,4,4,2.8833333333333,3.5833333333333,22.30898519282,25.980324572424,999.55,125.7,3820,0,57,999.55,129600
1701676800,2023-12-04T08:00:00+0000,1.2,3,4.6666666666667,4.6666666666667,4.6666666666667,2.6833333333333,3.4166666666667,22.081391023759,25.890613794168,999.8,128.9,3820,0,58.5,999.8,133200
1701680400,2023-12-04T09:00:00+0000,1.5,2.5,4.3333333333333,4.3333333333333,4.3333333333333,2.4666666666667,3.2,22.110369057553,25.54443667543,1000.15,132.6,3820,0,58,1000.15,136800
1701684000,2023-12-04T10:00:00+0000,1.3333333333333,2.3333333333333,5.5,5.5,5.5,2.35,3.1,21.515549118215,26.714987209567,1000.45,133,3820,0,57.5,1000.45,140400
1701687600,2023-12-04T11:00:00+0000,1,3,7,7,6.3333333333333,2.4333333333333,3.2333333333333,21.564810212394,27.255726620071,1000.85,130.95,3820,0,57.5,1000.85,144000
1701691200,2023-12-04T12:00:00+0000,1.6666666666667,2.3333333333333,7,7,7,2.7,3.7,20.276505057624,30.749054659753,1001.15,125.4,3820,0,57.5,1001.15,147600
1701694800,2023-12-04T13:00:00+0000,1.5,3,6,6,6,3.575,4.45,20.221474519001,32.337012998579,1001.2,125,3820,0,57,1001.2,151200
1701698400,2023-12-04T14:00:00+0000,1.2,2.6,6,6,5.6666666666667,4.2166666666667,5.0333333333333,20.350256967693,32.219695106951,1001.4,126,3820,0,57.5,1001.4,154800
1701702000,2023-12-04T15:00:00+0000,1,1.8,8,8,7,4.4166666666667,5.2,20.196336451756,31.906137524545,1001.4,126.8,3820,0,57,1001.4,158400
1701705600,2023-12-04T16:00:00+0000,1.5,2,0,0,0,4.78,5.6,19.942996303882,32.990127719222,,,,,,,
1701709200,2023-12-04T17:00:00+0000,1.25,2.5,0.33333333333333,0.33333333333333,0.33333333333333,4.9333333333333,5.65,20.263944415347,31.602143952519,,,,,,,
1701712800,2023-12-04T18:00:00+0000,0.75,2,1,1,1,4.8666666666667,5.5,20.384135849895,31.358053900814,1003.2,129.8,3820,0,58,1003.2,169200
1701716400,2023-12-04T19:00:00+0000,1,3,4.5,4.5,4.5,4.5666666666667,5.4,20.328880610052,30.886845880111,1003.8,132.4,3820,0,58,1003.8,
1701720000,2023-12-04T20:00:00+0000,0.66666666666667,3,,,,4.725,5.475,19.919831091506,32.07190262263,1003.9,132.4,3820,0,57,1003.9,172800
1701723600,2023-12-04T21:00:00+0000,1,2,5.3333333333333,5.3333333333333,5.3333333333333,4.76,5.54,20.128798248108,31.480422800136,1004.9,134.3,3820,0,57,1004.9,
1701727200,2023-12-04T22:00:00+0000,0.8,2.2,3.3333333333333,3.3333333333333,3.3333333333333,4.7833333333333,5.55,20.487480629715,31.837998120216,1005.35,130.2,3820,0,57,1005.35,180000
1701730800,2023-12-04T23:00:00+0000,1.25,3,,,,4.8333333333333,5.6,20.534841304855,31.73592895381,1005.95,125.05,3820,0,52.5,1005.95,183600
1701734400,2023-12-05T00:00:00+0000,0.8,2.2,0.66666666666667,0.66666666666667,0.66666666666667,4.8166666666667,5.5666666666667,21.265127574915,29.33517077566,1006.45,121,3820,0,52.5,1006.45,187200
1701738000,2023-12-05T01:00:00+0000,1.25,2.5,0.66666666666667,0.66666666666667,0.66666666666667,4.65,5.4,21.928045112032,27.33684964588,1006.9,119.2,3820,0,52,1006.9,190800
1701741600,2023-12-05T02:00:00+0000,1,3,0.66666666666667,0.66666666666667,0.66666666666667,4.46,5.16,22.496161257998,25.63705549869,,,,,,,
1701745200,2023-12-05T03:00:00+0000,1.3333333333333,2.3333333333333,0,0,0,4.35,5.1,22.335376427748,26.663354396643,1008.3,123.9,3820,0,46,1008.3,
1701748800,2023-12-05T04:00:00+0000,1.4,3,0.33333333333333,0.33333333333333,0.33333333333333,4.2666666666667,5.0333333333333,22.607223526776,26.660106065658,1008.65,124.95,3820,0,41.5,1008.65,201600
1701752400,2023-12-05T05:00:00+0000,1,3,,,,4.15,4.9,21.840211044841,28.158934576641,1008.7,127.9,3820,0,42,1008.7,205200
1701756000,2023-12-05T06:00:00+0000,1.3333333333333,3,0,0,0,4.05,4.7666666666667,19.244356810909,30.543861251981,1009.7,134.3,3805,0,52,1009.7,
1701759600,2023-12-05T07:00:00+0000,1.8,3,0,0,0,3.96,4.74,19.076786068523,32.151236727614,1010.2,135.7,3805,0,57.5,1010.2,212400
1701763200,2023-12-05T08:00:00+0000,1.25,3,0,0,0,3.975,4.725,18.95858264213,32.589915114661,1010.7,137.3,3805,0,60,1010.7,216000
1701766800,2023-12-05T09:00:00+0000,1.25,2.5,0,0,0,4.1666666666667,5,18.57163570807,33.07475594653,1011.4,133.8,3805,0,57,1011.4,
1701770400,2023-12-05T10:00:00+0000,1,2.2,0.33333333333333,0.33333333333333,0.33333333333333,4.3833333333333,5.15,18.239611785515,33.740085738371,1011.6,132.6,3805,0,59,1011.6,223200
1701774000,2023-12-05T11:00:00+0000,1,3,0,0,0,4.4333333333333,5.2166666666667,18.306808457922,32.914722532794,1011.85,138.7,3805,0,56.5,1011.85,226800
1701777600,2023-12-05T12:00:00+0000,1,2.5,0.66666666666667,0.66666666666667,0.66666666666667,4.76,5.54,17.59019462389,34.329630942388,1012.55,143.35,3805,0,57,1012.55,230400
1701781200,2023-12-05T13:00:00+0000,1,2.2,0,0,0,5.1333333333333,5.8666666666667,16.848287938908,36.219509470321,1012.5,146.55,3805,0,56,1012.5,234000
1701784800,2023-12-05T14:00:00+0000,0.8,3,4.3333333333333,4.3333333333333,4.3333333333333,5.2666666666667,6.0166666666667,16.745133752038,35.461599462851,1012.6,147.35,3820,0,56.5,1012.6,237600
1701788400,2023-12-05T15:00:00+0000,1.2,3,7,7,7,5.7,6.4666666666667,16.13762109261,36.198040527548,1012.45,145,3820,0,57.5,1012.45,241200
1701792000,2023-12-05T16:00:00+0000,1.2,2.6,22.5,22.5,18,5.6833333333333,6.4,16.368473384452,34.453236604004,1012.7,146.55,3820,0,57,1012.7,244800
1701795600,2023-12-05T17:00:00+0000,0.75,2,19,19.333333333333,15.666666666667,5.4,6.02,16.905810431682,32.796083827054,,,,,,,
1701799200,2023-12-05T18:00:00+0000,1.25,3,26.666666666667,28,20.666666666667,4.4,4.675,18.865217964484,26.187656323852,1012.85,145.45,3820,0,57.5,1012.85,252000
1701802800,2023-12-05T19:00:00+0000,1.2,3,43.333333333333,46.333333333333,31.333333333333,3.6,4.1,19.400332152547,26.406510106308,1013.05,149.5,3820,0,57.5,1013.05,255600
1701806400,2023-12-05T20:00:00+0000,1.25,2.5,83.666666666667,90.666666666667,57.333333333333,4.1,4.85,17.997854300236,31.540009266491,1013.1,154,3820,0,56.5,1013.1,259200
1701810000,2023-12-05T21:00:00+0000,1.75,3,93,102.33333333333,63.666666666667,4.3,5.025,18.158529845313,30.356579096556,1013.1,154.3,3805,0,55.5,1013.1,262800
1701813600,2023-12-05T22:00:00+0000,1.75,3,87.666666666667,93,62.333333333333,3.95,4.5666666666667,18.613048939314,29.02160007372,1012.95,153.8,3805,0,53.5,1012.95,266400
1701817200,2023-12-05T23:00:00+0000,1.6,2.6,59.666666666667,62,43.666666666667,3.3,3.7,19.998915934574,24.256353354333,1012.9,151.9,3805,0,53.5,1012.9,270000
1701820800,2023-12-06T00:00:00+0000,1.2,2.6,37.333333333333,40,28.333333333333,3.0166666666667,3.5666666666667,19.796336341127,25.749304096233,1012.9,153.85,3805,0,52.5,1012.9,273600
1701824400,2023-12-06T01:00:00+0000,1.6,3,41.333333333333,43.333333333333,30.333333333333,2.85,3.3333333333333,20.134062523592,23.756818209755,1012.5,153.8,3805,0,50,1012.5,277200
1701828000,2023-12-06T02:00:00+0000,1,2.3333333333333,8,8,8,2.7,3.225,19.790638619487,24.911048194935,1012.1,155,3805,0,45,1012.1,
1701831600,2023-12-06T03:00:00+0000,1.2,3,2.3333333333333,2.3333333333333,2.3333333333333,3.54,4.26,18.223111912505,28.814433254919,1011.75,156.2,3805,0,43.5,1011.75,280800
1701835200,2023-12-06T04:00:00+0000,1.3333333333333,3,1.3333333333333,1.3333333333333,1.3333333333333,4,4.75,18.069268868212,29.259550384113,1011.35,155.15,3805,0,42,1011.35,284400
1701838800,2023-12-06T05:00:00+0000,1.2,2.6,2.6666666666667,2.6666666666667,2.6666666666667,4.3666666666667,5.0833333333333,17.672028560273,28.978726062284,1011,152.6,3805,0,44,1011,288000
1701842400,2023-12-06T06:00:00+0000,1.5,3,2,2,2,5.2166666666667,6,16.765303961161,34.856467140422,1010.3,154.5,3805,0,50,1010.3,
1701846000,2023-12-06T07:00:00+0000,1,2.6,0.33333333333333,0.33333333333333,0.33333333333333,5.6166666666667,6.4,15.959571353203,38.615489725118,1009.65,155.35,3805,0,57,1009.65,295200
1701849600,2023-12-06T08:00:00+0000,1.2,3,0,0,0,5.8166666666667,6.5333333333333,15.641271645184,36.827202281405,1009.1,152.95,3805,0,59,1009.1,298800
1701853200,2023-12-06T09:00:00+0000,1,2,1.3333333333333,1.3333333333333,1.3333333333333,5.8,6.5,15.563972685358,37.130808860379,1009.15,150.95,3805,0,57.5,1009.15,302400
1701856800,2023-12-06T10:00:00+0000,1.2,1.8,0.33333333333333,0.33333333333333,0.33333333333333,6.35,7.1833333333333,14.584743724524,41.264158917649,1008.8,146.75,3805,0,57.5,1008.8,306000
1701860400,2023-12-06T11:00:00+0000,1.25,3,0,0,0,6.875,7.675,14.045038523795,43.123107039731,1008.15,141.55,3805,0,57,1008.15,309600
1701864000,2023-12-06T12:00:00+0000,1.8,3,0.66666666666667,0.66666666666667,0.66666666666667,7.4833333333333,8.25,13.0873845893,46.211454223856,1007.5,139.2,3805,0,57,1007.5,313200
1701867600,2023-12-06T13:00:00+0000,1.5,3,0.5,0.5,0.5,7.4166666666667,8.1166666666667,13.11184792144,46.154164631504,1006.95,143.45,3805,0,57.5,1006.95,316800
1701871200,2023-12-06T14:00:00+0000,1.6,3,1,1,1,9.54,10.78,5.6643570611396,86.651806085267,1007.55,124.75,3805,0,57,1007.55,320400
1701874800,2023-12-06T15:00:00+0000,2.8,3,0,0.33333333333333,0,14.333333333333,15.383333333333,0.15097472463478,107.54360980903,1008.25,102.9,3805,0,45.5,1008.25,324000
1701878400,2023-12-06T16:00:00+0000,2.6,3,0.33333333333333,1.6666666666667,0.33333333333333,16.416666666667,17.166666666667,0,110.90981381704,1007.5,96.6,3805,0,45,1007.5,327600
1701882000,2023-12-06T17:00:00+0000,3,3,0.66666666666667,2.6666666666667,0.66666666666667,17.7,18.266666666667,0,133.06181987343,1007.1,93.15,3805,0,44.5,1007.1,331200
1701885600,2023-12-06T18:00:00+0000,2.8,3,0.66666666666667,3.6666666666667,0.66666666666667,18.5,18.983333333333,0,145.50895484932,1006.35,90.45,3805,0,43.5,1006.35,334800
1701889200,2023-12-06T19:00:00+0000,2.5,3,0.66666666666667,5,0.66666666666667,18.8,19.24,0,150.39293391114,1005.7,82.6,3805,0,43,1005.7,338400
1701892800,2023-12-06T20:00:00+0000,2.4,3,0,5,0,18.833333333333,19.2,0,156.45259695574,1005.1,78.3,3805,0,44,1005.1,342000
1701896400,2023-12-06T21:00:00+0000,3,3,0,5,0,18.8,19.2,0,157.49855846523,,,,,,,
