timestamp,date,pressure,humidity,battery,lux,dB,mslPressure,lqi,nbFrames,temperature_int,temperature,NO2,O3,PM2_5,PM10,PM1_0,CO2,run_time
1701799200,2023-12-05T18:00:00+0000,1012.25,174.4,3790,0,55,1012.25,2,3,4.1666666666667,4.6333333333333,17.135850799179,32.319906457007,22.333333333333,22.333333333333,20,490,511200
1701802800,2023-12-05T19:00:00+0000,1012.5,178.15,3790,0,56,1012.5,2,3,3.36,3.92,18.991072220582,28.773792946046,38.333333333333,39.666666666667,31,533.33333333333,514800
1701806400,2023-12-05T20:00:00+0000,1012.6,183.15,3790,0,56,1012.6,2,3,3.8833333333333,4.5833333333333,19.053171284205,30.392243978463,73,73.666666666667,56,576.66666666667,518400
1701810000,2023-12-05T21:00:00+0000,1012.55,183.95,3790,0,55.5,1012.55,2,3,4.1666666666667,4.7333333333333,17.796074174458,32.053831984281,82.666666666667,83.333333333333,62,596.66666666667,522000
1701813600,2023-12-05T22:00:00+0000,1012.45,184.05,3790,0,54,1012.45,2,3,3.95,4.5166666666667,17.893910831949,31.371890853288,69,69.666666666667,55.333333333333,596.66666666667,525600
1701817200,2023-12-05T23:00:00+0000,1012.35,182.4,3790,0,54,1012.35,2,3,3.1166666666667,3.5833333333333,18.653878523951,28.587633038446,51,51,42,585,529200
1701820800,2023-12-06T00:00:00+0000,1012.4,184.1,3790,0,51.5,1012.4,2,3,2.65,3.4166666666667,20.351199311828,26.561279610714,,,,,532800
1701824400,2023-12-06T01:00:00+0000,1011.9,184.45,3790,0,50,1011.9,2,2.5,2.45,3.15,20.175890403395,25.464290714033,,,,,536400
1701828000,2023-12-06T02:00:00+0000,1011.5,185.65,3790,0,47,1011.5,2,3,2.28,3.24,21.448926837964,23.914302849551,,,,,540000
1701831600,2023-12-06T03:00:00+0000,1011.1,186.2,3790,0,42.5,1011.1,2,3,3.25,4.2333333333333,19.982982459349,28.770779329935,,,,,543600
1701835200,2023-12-06T04:00:00+0000,1010.55,179.15,3790,0,42,1010.55,2,3,3.9166666666667,4.9333333333333,18.492670046599,31.40793444076,,,,,547200
1701838800,2023-12-06T05:00:00+0000,1010,179.2,3790,0,45,1010,2,3,4.3166666666667,5.25,17.827811844203,32.770241050801,,,,,550800
1701842400,2023-12-06T06:00:00+0000,1009.6,180.2,3790,0,51.5,1009.6,2,3,5.2166666666667,6.1333333333333,15.418650690115,38.910736973059,,,,,554400
1701846000,2023-12-06T07:00:00+0000,1008.9,182.8,3790,0,58,1008.9,2,3,5.5333333333333,6.3833333333333,15.121947317349,40.306081598138,,,,,558000
1701849600,2023-12-06T08:00:00+0000,1008.8,180.95,3790,0,56.5,1008.8,2,3,5.7,6.525,16.217131204859,39.536942725319,,,,,561600
1701853200,2023-12-06T09:00:00+0000,1008.7,175.05,3790,0,57,1008.7,2,3,5.85,6.7333333333333,14.849158174708,41.321025736065,,,,,565200
1701856800,2023-12-06T10:00:00+0000,1008.4,173.2,3790,0,56.5,1008.4,2,3,6.32,7.26,11.613793380132,46.16427609265,,,,,568800
1701860400,2023-12-06T11:00:00+0000,1007.9,166.85,3790,0,56,1007.9,2,3,6.9166666666667,7.7833333333333,10.319240734821,48.848708289719,,,,,572400
1701864000,2023-12-06T12:00:00+0000,1007.1,163.8,3790,0,55,1007.1,1.5,3,7.5,8.2833333333333,8.3340521516756,52.28284211227,,,,,576000
1701867600,2023-12-06T13:00:00+0000,1006.65,168.1,3790,0,56,1006.65,1.5,3,7.44,8.16,10.03486382497,50.292344055022,45,45,35,600,579600
1701871200,2023-12-06T14:00:00+0000,,,,,,,2.3333333333333,3,10.06,11.06,0,115.51270248314,0,0,0,660,
1701874800,2023-12-06T15:00:00+0000,1007.7,157,3790,0,49,1007.7,3,3,13.95,14.966666666667,0,145.40143519778,,,,,586800
1701878400,2023-12-06T16:00:00+0000,1006.85,140.25,3790,0,46.5,1006.85,3,3,16.216666666667,17.116666666667,0,133.87859041917,,,,,590400
1701882000,2023-12-06T17:00:00+0000,1006.45,131.8,3790,0,44.5,1006.45,3,3,17.5,18.36,0,138.40754835602,,,,,594000
1701885600,2023-12-06T18:00:00+0000,1005.55,126.2,3790,0,41.5,1005.55,3,3,18.316666666667,19.15,0,150.92513438078,,,,,597600
1701889200,2023-12-06T19:00:00+0000,1005.1,121.4,3790,0,41,1005.1,3,3,18.816666666667,19.583333333333,0,162.7674343741,,,,,601200
1701892800,2023-12-06T20:00:00+0000,1004.5,106.9,3790,0,42,1004.5,3,3,18.833333333333,19.55,0,167.21992911165,,,,,604800
1701896400,2023-12-06T21:00:00+0000,,,,,,,3,3,18.65,19.35,0,168.00660460761,,,,,
